system,eligible,repetition,ordinal,query,latency_ns_e2e
qenlo_cuda_buffered_prototype,100000,0,46,21,555939
qenlo_cuda_buffered_prototype,100000,0,47,52,554053
qenlo_cuda_buffered_prototype,100000,0,48,8,553495
qenlo_cuda_buffered_prototype,100000,0,49,61,557266
qenlo_cuda_buffered_prototype,100000,0,50,54,553564
qenlo_cuda_buffered_prototype,100000,0,51,44,554472
qenlo_cuda_buffered_prototype,100000,0,52,36,556777
qenlo_cuda_buffered_prototype,100000,0,53,40,553145
qenlo_cuda_buffered_prototype,100000,0,54,96,551679
qenlo_cuda_buffered_prototype,100000,0,55,38,552517
qenlo_cuda_buffered_prototype,100000,0,56,0,550771
qenlo_cuda_buffered_prototype,100000,0,57,75,552168
qenlo_cuda_buffered_prototype,100000,0,58,13,555380
qenlo_cuda_buffered_prototype,100000,0,59,82,554053
qenlo_cuda_buffered_prototype,100000,0,60,86,549723
qenlo_cuda_buffered_prototype,100000,0,61,46,558313
qenlo_cuda_buffered_prototype,100000,0,62,41,552168
qenlo_cuda_buffered_prototype,100000,0,63,70,547907
qenlo_cuda_buffered_prototype,100000,0,64,24,556358
qenlo_cuda_buffered_prototype,100000,0,65,14,571583
qenlo_cuda_buffered_prototype,100000,0,66,17,555380
qenlo_cuda_buffered_prototype,100000,0,67,16,553145
qenlo_cuda_buffered_prototype,100000,0,68,63,551609
qenlo_cuda_buffered_prototype,100000,0,69,72,556917
qenlo_cuda_buffered_prototype,100000,0,70,95,553076
qenlo_cuda_buffered_prototype,100000,0,71,37,557266
qenlo_cuda_buffered_prototype,100000,0,72,6,552098
qenlo_cuda_buffered_prototype,100000,0,73,79,572911
qenlo_cuda_buffered_prototype,100000,0,74,11,554053
qenlo_cuda_buffered_prototype,100000,0,75,50,551190
qenlo_cuda_buffered_prototype,100000,0,76,4,555380
qenlo_cuda_buffered_prototype,100000,0,77,5,557336
qenlo_cuda_buffered_prototype,100000,0,78,42,551609
qenlo_cuda_buffered_prototype,100000,0,79,57,556358
qenlo_cuda_buffered_prototype,100000,0,80,83,551119
qenlo_cuda_buffered_prototype,100000,0,81,88,556847
qenlo_cuda_buffered_prototype,100000,0,82,98,553984
qenlo_cuda_buffered_prototype,100000,0,83,48,553005
qenlo_cuda_buffered_prototype,100000,0,84,29,555031
qenlo_cuda_buffered_prototype,100000,0,85,77,555450
qenlo_cuda_buffered_prototype,100000,0,86,94,558802
qenlo_cuda_buffered_prototype,100000,0,87,49,553075
qenlo_cuda_buffered_prototype,100000,0,88,85,555381
qenlo_cuda_buffered_prototype,100000,0,89,7,556358
qenlo_cuda_buffered_prototype,100000,0,90,80,576263
qenlo_cuda_buffered_prototype,100000,0,91,9,555450
qenlo_cuda_buffered_prototype,100000,0,92,89,552098
qenlo_cuda_buffered_prototype,100000,0,93,10,555869
qenlo_cuda_buffered_prototype,100000,0,94,23,554961
qenlo_cuda_buffered_prototype,100000,0,95,90,556427
qenlo_cuda_buffered_prototype,100000,0,96,12,556009
qenlo_cuda_buffered_prototype,100000,0,97,74,549304
qenlo_cuda_buffered_prototype,100000,0,98,47,572980
qenlo_cuda_buffered_prototype,100000,0,99,33,550352
faiss_gpu_flat_ip,100000,0,0,66,791096
faiss_gpu_flat_ip,100000,0,1,60,780131
faiss_gpu_flat_ip,100000,0,2,53,776918
faiss_gpu_flat_ip,100000,0,3,56,770702
faiss_gpu_flat_ip,100000,0,4,39,774054
faiss_gpu_flat_ip,100000,0,5,59,774962
faiss_gpu_flat_ip,100000,0,6,19,773915
faiss_gpu_flat_ip,100000,0,7,69,781527
faiss_gpu_flat_ip,100000,0,8,51,772587
faiss_gpu_flat_ip,100000,0,9,78,782085
faiss_gpu_flat_ip,100000,0,10,22,774054
faiss_gpu_flat_ip,100000,0,11,34,779292
faiss_gpu_flat_ip,100000,0,12,15,780759
faiss_gpu_flat_ip,100000,0,13,93,774124
faiss_gpu_flat_ip,100000,0,14,25,777337
faiss_gpu_flat_ip,100000,0,15,58,774054
faiss_gpu_flat_ip,100000,0,16,62,780270
faiss_gpu_flat_ip,100000,0,17,73,774962
faiss_gpu_flat_ip,100000,0,18,55,778315
faiss_gpu_flat_ip,100000,0,19,3,779223
faiss_gpu_flat_ip,100000,0,20,99,775451
faiss_gpu_flat_ip,100000,0,21,31,791026
faiss_gpu_flat_ip,100000,0,22,64,774962
faiss_gpu_flat_ip,100000,0,23,92,782017
faiss_gpu_flat_ip,100000,0,24,2,778733
faiss_gpu_flat_ip,100000,0,25,26,779781
faiss_gpu_flat_ip,100000,0,26,97,772657
faiss_gpu_flat_ip,100000,0,27,45,777336
faiss_gpu_flat_ip,100000,0,28,87,776917
faiss_gpu_flat_ip,100000,0,29,30,790118
faiss_gpu_flat_ip,100000,0,30,43,775940
faiss_gpu_flat_ip,100000,0,31,84,777755
faiss_gpu_flat_ip,100000,0,32,81,776848
faiss_gpu_flat_ip,100000,0,33,28,775032
faiss_gpu_flat_ip,100000,0,34,27,773076
faiss_gpu_flat_ip,100000,0,35,76,780620
faiss_gpu_flat_ip,100000,0,36,71,774473
faiss_gpu_flat_ip,100000,0,37,65,776428
faiss_gpu_flat_ip,100000,0,38,91,775381
faiss_gpu_flat_ip,100000,0,39,20,772518
faiss_gpu_flat_ip,100000,0,40,18,773565
faiss_gpu_flat_ip,100000,0,41,68,778315
faiss_gpu_flat_ip,100000,0,42,35,777826
faiss_gpu_flat_ip,100000,0,43,32,774963
faiss_gpu_flat_ip,100000,0,44,67,769305
faiss_gpu_flat_ip,100000,0,45,1,775870
faiss_gpu_flat_ip,100000,0,46,21,779781
faiss_gpu_flat_ip,100000,0,47,52,779293
faiss_gpu_flat_ip,100000,0,48,8,777826
faiss_gpu_flat_ip,100000,0,49,61,777756
faiss_gpu_flat_ip,100000,0,50,54,773076
faiss_gpu_flat_ip,100000,0,51,44,776499
faiss_gpu_flat_ip,100000,0,52,36,774473
faiss_gpu_flat_ip,100000,0,53,40,793890
faiss_gpu_flat_ip,100000,0,54,96,776429
faiss_gpu_flat_ip,100000,0,55,38,771610
faiss_gpu_flat_ip,100000,0,56,0,772588
faiss_gpu_flat_ip,100000,0,57,75,778734
faiss_gpu_flat_ip,100000,0,58,13,771121
faiss_gpu_flat_ip,100000,0,59,82,774473
faiss_gpu_flat_ip,100000,0,60,86,779152
faiss_gpu_flat_ip,100000,0,61,46,792982
faiss_gpu_flat_ip,100000,0,62,41,773984
faiss_gpu_flat_ip,100000,0,63,70,773984
faiss_gpu_flat_ip,100000,0,64,24,775940
faiss_gpu_flat_ip,100000,0,65,14,776429
faiss_gpu_flat_ip,100000,0,66,17,774473
faiss_gpu_flat_ip,100000,0,67,16,775521
faiss_gpu_flat_ip,100000,0,68,63,781178
faiss_gpu_flat_ip,100000,0,69,72,773076
faiss_gpu_flat_ip,100000,0,70,95,774474
faiss_gpu_flat_ip,100000,0,71,37,774124
faiss_gpu_flat_ip,100000,0,72,6,771121
faiss_gpu_flat_ip,100000,0,73,79,778734
faiss_gpu_flat_ip,100000,0,74,11,773565
faiss_gpu_flat_ip,100000,0,75,50,780619
faiss_gpu_flat_ip,100000,0,76,4,774963
faiss_gpu_flat_ip,100000,0,77,5,770702
faiss_gpu_flat_ip,100000,0,78,42,779153
faiss_gpu_flat_ip,100000,0,79,57,782086
faiss_gpu_flat_ip,100000,0,80,83,773007
faiss_gpu_flat_ip,100000,0,81,88,774962
faiss_gpu_flat_ip,100000,0,82,98,777756
faiss_gpu_flat_ip,100000,0,83,48,775381
faiss_gpu_flat_ip,100000,0,84,29,776359
faiss_gpu_flat_ip,100000,0,85,77,776429
faiss_gpu_flat_ip,100000,0,86,94,779712
faiss_gpu_flat_ip,100000,0,87,49,775451
faiss_gpu_flat_ip,100000,0,88,85,822384
faiss_gpu_flat_ip,100000,0,89,7,774054
faiss_gpu_flat_ip,100000,0,90,80,772588
faiss_gpu_flat_ip,100000,0,91,9,779711
faiss_gpu_flat_ip,100000,0,92,89,775451
faiss_gpu_flat_ip,100000,0,93,10,797101
faiss_gpu_flat_ip,100000,0,94,23,775869
faiss_gpu_flat_ip,100000,0,95,90,775451
faiss_gpu_flat_ip,100000,0,96,12,782994
faiss_gpu_flat_ip,100000,0,97,74,778314
faiss_gpu_flat_ip,100000,0,98,47,771609
faiss_gpu_flat_ip,100000,0,99,33,778245
faiss_gpu_flat_ip,100000,1,0,48,779711
faiss_gpu_flat_ip,100000,1,1,95,775939
faiss_gpu_flat_ip,100000,1,2,22,776359
faiss_gpu_flat_ip,100000,1,3,36,774473
faiss_gpu_flat_ip,100000,1,4,76,778174
faiss_gpu_flat_ip,100000,1,5,38,775870
faiss_gpu_flat_ip,100000,1,6,67,777756
faiss_gpu_flat_ip,100000,1,7,80,770213
faiss_gpu_flat_ip,100000,1,8,71,766511
faiss_gpu_flat_ip,100000,1,9,18,774962
faiss_gpu_flat_ip,100000,1,10,98,777337
faiss_gpu_flat_ip,100000,1,11,15,775381
faiss_gpu_flat_ip,100000,1,12,61,771191
faiss_gpu_flat_ip,100000,1,13,75,775450
faiss_gpu_flat_ip,100000,1,14,77,772588
faiss_gpu_flat_ip,100000,1,15,9,775032
faiss_gpu_flat_ip,100000,1,16,86,767908
faiss_gpu_flat_ip,100000,1,17,26,770213
faiss_gpu_flat_ip,100000,1,18,6,779292
faiss_gpu_flat_ip,100000,1,19,46,776847
faiss_gpu_flat_ip,100000,1,20,1,776359
faiss_gpu_flat_ip,100000,1,21,63,776847
faiss_gpu_flat_ip,100000,1,22,88,777337
faiss_gpu_flat_ip,100000,1,23,55,773076
faiss_gpu_flat_ip,100000,1,24,41,785857
faiss_gpu_flat_ip,100000,1,25,17,772098
faiss_gpu_flat_ip,100000,1,26,74,792492
faiss_gpu_flat_ip,100000,1,27,37,775451
faiss_gpu_flat_ip,100000,1,28,0,773565
faiss_gpu_flat_ip,100000,1,29,68,777755
faiss_gpu_flat_ip,100000,1,30,29,774124
faiss_gpu_flat_ip,100000,1,31,8,770282
faiss_gpu_flat_ip,100000,1,32,19,774473
faiss_gpu_flat_ip,100000,1,33,79,779293
faiss_gpu_flat_ip,100000,1,34,65,775451
faiss_gpu_flat_ip,100000,1,35,49,782575
faiss_gpu_flat_ip,100000,1,36,57,771261
faiss_gpu_flat_ip,100000,1,37,99,772518
faiss_gpu_flat_ip,100000,1,38,87,777336
faiss_gpu_flat_ip,100000,1,39,16,775032
faiss_gpu_flat_ip,100000,1,40,93,770772
faiss_gpu_flat_ip,100000,1,41,59,774543
faiss_gpu_flat_ip,100000,1,42,33,781597
faiss_gpu_flat_ip,100000,1,43,94,779711
faiss_gpu_flat_ip,100000,1,44,20,778314
faiss_gpu_flat_ip,100000,1,45,62,775940
faiss_gpu_flat_ip,100000,1,46,30,777477
faiss_gpu_flat_ip,100000,1,47,44,775870
faiss_gpu_flat_ip,100000,1,48,54,770143
faiss_gpu_flat_ip,100000,1,49,34,776359
faiss_gpu_flat_ip,100000,1,50,32,780689
faiss_gpu_flat_ip,100000,1,51,40,774473
faiss_gpu_flat_ip,100000,1,52,7,773146
faiss_gpu_flat_ip,100000,1,53,73,773076
faiss_gpu_flat_ip,100000,1,54,50,773565
faiss_gpu_flat_ip,100000,1,55,72,776009
faiss_gpu_flat_ip,100000,1,56,96,776848
faiss_gpu_flat_ip,100000,1,57,35,782994
faiss_gpu_flat_ip,100000,1,58,39,777267
faiss_gpu_flat_ip,100000,1,59,12,777825
faiss_gpu_flat_ip,100000,1,60,4,774054
faiss_gpu_flat_ip,100000,1,61,47,771191
faiss_gpu_flat_ip,100000,1,62,28,778804
faiss_gpu_flat_ip,100000,1,63,3,774962
faiss_gpu_flat_ip,100000,1,64,25,774962
faiss_gpu_flat_ip,100000,1,65,97,774473
faiss_gpu_flat_ip,100000,1,66,83,772099
faiss_gpu_flat_ip,100000,1,67,90,778175
faiss_gpu_flat_ip,100000,1,68,43,773007
faiss_gpu_flat_ip,100000,1,69,89,779222
faiss_gpu_flat_ip,100000,1,70,51,778803
faiss_gpu_flat_ip,100000,1,71,5,772168
faiss_gpu_flat_ip,100000,1,72,70,770213
faiss_gpu_flat_ip,100000,1,73,14,776429
faiss_gpu_flat_ip,100000,1,74,13,774963
faiss_gpu_flat_ip,100000,1,75,78,779292
faiss_gpu_flat_ip,100000,1,76,52,788721
faiss_gpu_flat_ip,100000,1,77,31,777825
faiss_gpu_flat_ip,100000,1,78,85,777825
faiss_gpu_flat_ip,100000,1,79,45,773565
faiss_gpu_flat_ip,100000,1,80,60,771190
faiss_gpu_flat_ip,100000,1,81,24,772098
faiss_gpu_flat_ip,100000,1,82,64,778244
faiss_gpu_flat_ip,100000,1,83,56,776359
faiss_gpu_flat_ip,100000,1,84,58,770283
faiss_gpu_flat_ip,100000,1,85,42,792004
faiss_gpu_flat_ip,100000,1,86,23,771261
faiss_gpu_flat_ip,100000,1,87,11,777825
faiss_gpu_flat_ip,100000,1,88,82,777755
faiss_gpu_flat_ip,100000,1,89,2,776009
faiss_gpu_flat_ip,100000,1,90,66,772029
faiss_gpu_flat_ip,100000,1,91,81,771610
faiss_gpu_flat_ip,100000,1,92,21,774054
faiss_gpu_flat_ip,100000,1,93,91,794378
faiss_gpu_flat_ip,100000,1,94,84,772587
faiss_gpu_flat_ip,100000,1,95,69,770283
faiss_gpu_flat_ip,100000,1,96,92,781527
faiss_gpu_flat_ip,100000,1,97,53,777267
faiss_gpu_flat_ip,100000,1,98,27,768327
faiss_gpu_flat_ip,100000,1,99,10,773566
qenlo_cuda_buffered_prototype,100000,1,0,48,575704
qenlo_cuda_buffered_prototype,100000,1,1,95,559291
qenlo_cuda_buffered_prototype,100000,1,2,22,553075
qenlo_cuda_buffered_prototype,100000,1,3,36,556777
qenlo_cuda_buffered_prototype,100000,1,4,76,558313
qenlo_cuda_buffered_prototype,100000,1,5,38,557685
qenlo_cuda_buffered_prototype,100000,1,6,67,555870
qenlo_cuda_buffered_prototype,100000,1,7,80,555380
qenlo_cuda_buffered_prototype,100000,1,8,71,551679
qenlo_cuda_buffered_prototype,100000,1,9,18,549723
qenlo_cuda_buffered_prototype,100000,1,10,98,549653
qenlo_cuda_buffered_prototype,100000,1,11,15,551190
qenlo_cuda_buffered_prototype,100000,1,12,61,554961
qenlo_cuda_buffered_prototype,100000,1,13,75,567253
qenlo_cuda_buffered_prototype,100000,1,14,77,554962
qenlo_cuda_buffered_prototype,100000,1,15,9,554961
qenlo_cuda_buffered_prototype,100000,1,16,86,559711
qenlo_cuda_buffered_prototype,100000,1,17,26,555939
qenlo_cuda_buffered_prototype,100000,1,18,6,552587
qenlo_cuda_buffered_prototype,100000,1,19,46,550212
qenlo_cuda_buffered_prototype,100000,1,20,1,552587
qenlo_cuda_buffered_prototype,100000,1,21,63,572003
qenlo_cuda_buffered_prototype,100000,1,22,88,557406
qenlo_cuda_buffered_prototype,100000,1,23,55,552167
qenlo_cuda_buffered_prototype,100000,1,24,41,556846
qenlo_cuda_buffered_prototype,100000,1,25,17,558313
qenlo_cuda_buffered_prototype,100000,1,26,74,555939
qenlo_cuda_buffered_prototype,100000,1,27,37,551190
qenlo_cuda_buffered_prototype,100000,1,28,0,557755
qenlo_cuda_buffered_prototype,100000,1,29,68,554472
qenlo_cuda_buffered_prototype,100000,1,30,29,559151
qenlo_cuda_buffered_prototype,100000,1,31,8,557266
qenlo_cuda_buffered_prototype,100000,1,32,19,560129
qenlo_cuda_buffered_prototype,100000,1,33,79,556916
qenlo_cuda_buffered_prototype,100000,1,34,65,555450
qenlo_cuda_buffered_prototype,100000,1,35,49,554542
qenlo_cuda_buffered_prototype,100000,1,36,57,550701
qenlo_cuda_buffered_prototype,100000,1,37,99,553565
qenlo_cuda_buffered_prototype,100000,1,38,87,569628
qenlo_cuda_buffered_prototype,100000,1,39,16,553006
qenlo_cuda_buffered_prototype,100000,1,40,93,559641
qenlo_cuda_buffered_prototype,100000,1,41,59,552656
qenlo_cuda_buffered_prototype,100000,1,42,33,553075
qenlo_cuda_buffered_prototype,100000,1,43,94,559711
qenlo_cuda_buffered_prototype,100000,1,44,20,556428
qenlo_cuda_buffered_prototype,100000,1,45,62,554473
qenlo_cuda_buffered_prototype,100000,1,46,30,556358
qenlo_cuda_buffered_prototype,100000,1,47,44,555869
qenlo_cuda_buffered_prototype,100000,1,48,54,551189
qenlo_cuda_buffered_prototype,100000,1,49,34,551748
qenlo_cuda_buffered_prototype,100000,1,50,32,552167
qenlo_cuda_buffered_prototype,100000,1,51,40,556358
qenlo_cuda_buffered_prototype,100000,1,52,7,553564
qenlo_cuda_buffered_prototype,100000,1,53,73,550701
qenlo_cuda_buffered_prototype,100000,1,54,50,556916
qenlo_cuda_buffered_prototype,100000,1,55,72,557336
qenlo_cuda_buffered_prototype,100000,1,56,96,552587
qenlo_cuda_buffered_prototype,100000,1,57,35,557336
qenlo_cuda_buffered_prototype,100000,1,58,39,555031
qenlo_cuda_buffered_prototype,100000,1,59,12,550770
qenlo_cuda_buffered_prototype,100000,1,60,4,556428
qenlo_cuda_buffered_prototype,100000,1,61,47,550352
qenlo_cuda_buffered_prototype,100000,1,62,28,556916
qenlo_cuda_buffered_prototype,100000,1,63,3,572561
qenlo_cuda_buffered_prototype,100000,1,64,25,553564
qenlo_cuda_buffered_prototype,100000,1,65,97,557405
qenlo_cuda_buffered_prototype,100000,1,66,83,557405
qenlo_cuda_buffered_prototype,100000,1,67,90,559710
qenlo_cuda_buffered_prototype,100000,1,68,43,557335
qenlo_cuda_buffered_prototype,100000,1,69,89,556847
qenlo_cuda_buffered_prototype,100000,1,70,51,556498
qenlo_cuda_buffered_prototype,100000,1,71,5,558314
qenlo_cuda_buffered_prototype,100000,1,72,70,556917
qenlo_cuda_buffered_prototype,100000,1,73,14,555450
qenlo_cuda_buffered_prototype,100000,1,74,13,555450
qenlo_cuda_buffered_prototype,100000,1,75,78,554123
qenlo_cuda_buffered_prototype,100000,1,76,52,555869
qenlo_cuda_buffered_prototype,100000,1,77,31,557754
qenlo_cuda_buffered_prototype,100000,1,78,85,557336
qenlo_cuda_buffered_prototype,100000,1,79,45,554891
qenlo_cuda_buffered_prototype,100000,1,80,60,559641
qenlo_cuda_buffered_prototype,100000,1,81,24,557266
qenlo_cuda_buffered_prototype,100000,1,82,64,557336
qenlo_cuda_buffered_prototype,100000,1,83,56,555869
qenlo_cuda_buffered_prototype,100000,1,84,58,553983
qenlo_cuda_buffered_prototype,100000,1,85,42,552097
qenlo_cuda_buffered_prototype,100000,1,86,23,552097
qenlo_cuda_buffered_prototype,100000,1,87,11,555869
qenlo_cuda_buffered_prototype,100000,1,88,82,574866
qenlo_cuda_buffered_prototype,100000,1,89,2,555869
qenlo_cuda_buffered_prototype,100000,1,90,66,555450
qenlo_cuda_buffered_prototype,100000,1,91,81,553564
qenlo_cuda_buffered_prototype,100000,1,92,21,557335
qenlo_cuda_buffered_prototype,100000,1,93,91,556917
qenlo_cuda_buffered_prototype,100000,1,94,84,554961
qenlo_cuda_buffered_prototype,100000,1,95,69,557754
qenlo_cuda_buffered_prototype,100000,1,96,92,552097
qenlo_cuda_buffered_prototype,100000,1,97,53,555939
qenlo_cuda_buffered_prototype,100000,1,98,27,555380
qenlo_cuda_buffered_prototype,100000,1,99,10,553075
qenlo_cuda_buffered_prototype,100000,2,0,52,560199
qenlo_cuda_buffered_prototype,100000,2,1,77,556288
qenlo_cuda_buffered_prototype,100000,2,2,35,550212
qenlo_cuda_buffered_prototype,100000,2,3,47,550701
qenlo_cuda_buffered_prototype,100000,2,4,83,565787
qenlo_cuda_buffered_prototype,100000,2,5,25,556358
qenlo_cuda_buffered_prototype,100000,2,6,34,554542
qenlo_cuda_buffered_prototype,100000,2,7,44,551679
qenlo_cuda_buffered_prototype,100000,2,8,67,557266
qenlo_cuda_buffered_prototype,100000,2,9,51,555031
qenlo_cuda_buffered_prototype,100000,2,10,42,555520
qenlo_cuda_buffered_prototype,100000,2,11,78,558314
qenlo_cuda_buffered_prototype,100000,2,12,28,573958
qenlo_cuda_buffered_prototype,100000,2,13,33,560618
qenlo_cuda_buffered_prototype,100000,2,14,4,558802
qenlo_cuda_buffered_prototype,100000,2,15,93,552586
qenlo_cuda_buffered_prototype,100000,2,16,13,555380
qenlo_cuda_buffered_prototype,100000,2,17,71,558244
qenlo_cuda_buffered_prototype,100000,2,18,54,555031
qenlo_cuda_buffered_prototype,100000,2,19,72,554123
qenlo_cuda_buffered_prototype,100000,2,20,11,553495
qenlo_cuda_buffered_prototype,100000,2,21,29,557825
qenlo_cuda_buffered_prototype,100000,2,22,7,550212
qenlo_cuda_buffered_prototype,100000,2,23,41,557266
qenlo_cuda_buffered_prototype,100000,2,24,31,552587
qenlo_cuda_buffered_prototype,100000,2,25,73,557894
qenlo_cuda_buffered_prototype,100000,2,26,22,555450
qenlo_cuda_buffered_prototype,100000,2,27,20,556358
qenlo_cuda_buffered_prototype,100000,2,28,32,550631
qenlo_cuda_buffered_prototype,100000,2,29,65,568231
qenlo_cuda_buffered_prototype,100000,2,30,37,559291
qenlo_cuda_buffered_prototype,100000,2,31,45,553564
qenlo_cuda_buffered_prototype,100000,2,32,50,553564
qenlo_cuda_buffered_prototype,100000,2,33,1,556986
qenlo_cuda_buffered_prototype,100000,2,34,57,556428
qenlo_cuda_buffered_prototype,100000,2,35,58,554961
qenlo_cuda_buffered_prototype,100000,2,36,59,554473
qenlo_cuda_buffered_prototype,100000,2,37,2,557406
qenlo_cuda_buffered_prototype,100000,2,38,0,558733
qenlo_cuda_buffered_prototype,100000,2,39,26,559222
qenlo_cuda_buffered_prototype,100000,2,40,24,551190
qenlo_cuda_buffered_prototype,100000,2,41,75,552587
qenlo_cuda_buffered_prototype,100000,2,42,66,556288
qenlo_cuda_buffered_prototype,100000,2,43,5,552657
qenlo_cuda_buffered_prototype,100000,2,44,87,558313
qenlo_cuda_buffered_prototype,100000,2,45,19,554961
qenlo_cuda_buffered_prototype,100000,2,46,69,559151
qenlo_cuda_buffered_prototype,100000,2,47,70,554473
qenlo_cuda_buffered_prototype,100000,2,48,64,551609
qenlo_cuda_buffered_prototype,100000,2,49,79,551190
qenlo_cuda_buffered_prototype,100000,2,50,18,556428
qenlo_cuda_buffered_prototype,100000,2,51,3,556428
qenlo_cuda_buffered_prototype,100000,2,52,89,558244
qenlo_cuda_buffered_prototype,100000,2,53,98,555869
qenlo_cuda_buffered_prototype,100000,2,54,17,567742
qenlo_cuda_buffered_prototype,100000,2,55,27,554961
qenlo_cuda_buffered_prototype,100000,2,56,14,556847
qenlo_cuda_buffered_prototype,100000,2,57,96,556847
qenlo_cuda_buffered_prototype,100000,2,58,82,550701
qenlo_cuda_buffered_prototype,100000,2,59,39,556358
qenlo_cuda_buffered_prototype,100000,2,60,56,552098
qenlo_cuda_buffered_prototype,100000,2,61,46,552587
qenlo_cuda_buffered_prototype,100000,2,62,99,562574
qenlo_cuda_buffered_prototype,100000,2,63,15,559222
qenlo_cuda_buffered_prototype,100000,2,64,9,555939
qenlo_cuda_buffered_prototype,100000,2,65,12,559710
qenlo_cuda_buffered_prototype,100000,2,66,74,553635
qenlo_cuda_buffered_prototype,100000,2,67,63,554891
qenlo_cuda_buffered_prototype,100000,2,68,81,556777
qenlo_cuda_buffered_prototype,100000,2,69,86,560129
qenlo_cuda_buffered_prototype,100000,2,70,92,554542
qenlo_cuda_buffered_prototype,100000,2,71,88,557685
qenlo_cuda_buffered_prototype,100000,2,72,6,555938
qenlo_cuda_buffered_prototype,100000,2,73,43,558313
qenlo_cuda_buffered_prototype,100000,2,74,48,551678
qenlo_cuda_buffered_prototype,100000,2,75,36,561107
qenlo_cuda_buffered_prototype,100000,2,76,68,564529
qenlo_cuda_buffered_prototype,100000,2,77,85,559710
qenlo_cuda_buffered_prototype,100000,2,78,80,570605
qenlo_cuda_buffered_prototype,100000,2,79,23,566834
qenlo_cuda_buffered_prototype,100000,2,80,62,557825
qenlo_cuda_buffered_prototype,100000,2,81,40,553145
qenlo_cuda_buffered_prototype,100000,2,82,95,550701
qenlo_cuda_buffered_prototype,100000,2,83,90,557894
qenlo_cuda_buffered_prototype,100000,2,84,38,558383
qenlo_cuda_buffered_prototype,100000,2,85,55,555031
qenlo_cuda_buffered_prototype,100000,2,86,21,553983
qenlo_cuda_buffered_prototype,100000,2,87,10,557825
qenlo_cuda_buffered_prototype,100000,2,88,53,557825
qenlo_cuda_buffered_prototype,100000,2,89,84,557336
qenlo_cuda_buffered_prototype,100000,2,90,61,560688
qenlo_cuda_buffered_prototype,100000,2,91,49,558803
qenlo_cuda_buffered_prototype,100000,2,92,60,577729
qenlo_cuda_buffered_prototype,100000,2,93,16,571583
qenlo_cuda_buffered_prototype,100000,2,94,30,561527
qenlo_cuda_buffered_prototype,100000,2,95,91,554891
qenlo_cuda_buffered_prototype,100000,2,96,94,553564
qenlo_cuda_buffered_prototype,100000,2,97,8,553495
qenlo_cuda_buffered_prototype,100000,2,98,97,557825
qenlo_cuda_buffered_prototype,100000,2,99,76,552587
faiss_gpu_flat_ip,100000,2,0,52,792492
faiss_gpu_flat_ip,100000,2,1,77,778804
faiss_gpu_flat_ip,100000,2,2,35,788721
faiss_gpu_flat_ip,100000,2,3,47,795844
faiss_gpu_flat_ip,100000,2,4,83,776848
faiss_gpu_flat_ip,100000,2,5,25,774054
faiss_gpu_flat_ip,100000,2,6,34,796263
faiss_gpu_flat_ip,100000,2,7,44,779292
faiss_gpu_flat_ip,100000,2,8,67,777755
faiss_gpu_flat_ip,100000,2,9,51,772587
faiss_gpu_flat_ip,100000,2,10,42,781527
faiss_gpu_flat_ip,100000,2,11,78,780689
faiss_gpu_flat_ip,100000,2,12,28,776359
faiss_gpu_flat_ip,100000,2,13,33,777267
faiss_gpu_flat_ip,100000,2,14,4,773984
faiss_gpu_flat_ip,100000,2,15,93,778734
faiss_gpu_flat_ip,100000,2,16,13,777337
faiss_gpu_flat_ip,100000,2,17,71,773146
faiss_gpu_flat_ip,100000,2,18,54,804855
faiss_gpu_flat_ip,100000,2,19,72,775381
faiss_gpu_flat_ip,100000,2,20,11,778804
faiss_gpu_flat_ip,100000,2,21,29,776429
faiss_gpu_flat_ip,100000,2,22,7,774962
faiss_gpu_flat_ip,100000,2,23,41,773146
faiss_gpu_flat_ip,100000,2,24,31,772587
faiss_gpu_flat_ip,100000,2,25,73,778314
faiss_gpu_flat_ip,100000,2,26,22,788651
faiss_gpu_flat_ip,100000,2,27,20,781597
faiss_gpu_flat_ip,100000,2,28,32,770283
faiss_gpu_flat_ip,100000,2,29,65,781597
faiss_gpu_flat_ip,100000,2,30,37,778733
faiss_gpu_flat_ip,100000,2,31,45,775451
faiss_gpu_flat_ip,100000,2,32,50,773007
faiss_gpu_flat_ip,100000,2,33,1,779642
faiss_gpu_flat_ip,100000,2,34,57,773425
faiss_gpu_flat_ip,100000,2,35,58,770213
faiss_gpu_flat_ip,100000,2,36,59,776918
faiss_gpu_flat_ip,100000,2,37,2,772099
faiss_gpu_flat_ip,100000,2,38,0,777337
faiss_gpu_flat_ip,100000,2,39,26,773985
faiss_gpu_flat_ip,100000,2,40,24,769235
faiss_gpu_flat_ip,100000,2,41,75,769863
faiss_gpu_flat_ip,100000,2,42,66,779711
faiss_gpu_flat_ip,100000,2,43,5,772657
faiss_gpu_flat_ip,100000,2,44,87,775940
faiss_gpu_flat_ip,100000,2,45,19,773495
faiss_gpu_flat_ip,100000,2,46,69,776359
faiss_gpu_flat_ip,100000,2,47,70,774543
faiss_gpu_flat_ip,100000,2,48,64,772587
faiss_gpu_flat_ip,100000,2,49,79,770771
faiss_gpu_flat_ip,100000,2,50,18,777826
faiss_gpu_flat_ip,100000,2,51,3,774474
faiss_gpu_flat_ip,100000,2,52,89,773425
faiss_gpu_flat_ip,100000,2,53,98,775940
