engine,run,batch_index,query_indices,query_count,completed_ns,device_resident_ns,k,recall_at_k,recall_at_10
numpy,0,52,58,1,57027,,10,1.0,1.0
numpy,0,53,61,1,58048,,10,1.0,1.0
numpy,0,54,6,1,61044,,10,1.0,1.0
numpy,0,55,59,1,59892,,10,1.0,1.0
numpy,0,56,57,1,57889,,10,1.0,1.0
numpy,0,57,62,1,56455,,10,1.0,1.0
numpy,0,58,40,1,62206,,10,1.0,1.0
numpy,0,59,28,1,56937,,10,1.0,1.0
numpy,0,60,42,1,60533,,10,1.0,1.0
numpy,0,61,26,1,56135,,10,1.0,1.0
numpy,0,62,36,1,56696,,10,1.0,1.0
numpy,0,63,4,1,57037,,10,1.0,1.0
numpy,1,0,16,1,59772,,10,1.0,1.0
numpy,1,1,14,1,64020,,10,1.0,1.0
numpy,1,2,4,1,53230,,10,1.0,1.0
numpy,1,3,36,1,54853,,10,1.0,1.0
numpy,1,4,26,1,55274,,10,1.0,1.0
numpy,1,5,30,1,56286,,10,1.0,1.0
numpy,1,6,3,1,56756,,10,1.0,1.0
numpy,1,7,32,1,56767,,10,1.0,1.0
numpy,1,8,15,1,57147,,10,1.0,1.0
numpy,1,9,10,1,58750,,10,1.0,1.0
numpy,1,10,38,1,56485,,10,1.0,1.0
numpy,1,11,24,1,56135,,10,1.0,1.0
numpy,1,12,59,1,62868,,10,1.0,1.0
numpy,1,13,54,1,56986,,10,1.0,1.0
numpy,1,14,2,1,57167,,10,1.0,1.0
numpy,1,15,34,1,56696,,10,1.0,1.0
numpy,1,16,0,1,56556,,10,1.0,1.0
numpy,1,17,50,1,55704,,10,1.0,1.0
numpy,1,18,29,1,56576,,10,1.0,1.0
numpy,1,19,13,1,56626,,10,1.0,1.0
numpy,1,20,52,1,56175,,10,1.0,1.0
numpy,1,21,55,1,56746,,10,1.0,1.0
numpy,1,22,18,1,56826,,10,1.0,1.0
numpy,1,23,31,1,61044,,10,1.0,1.0
numpy,1,24,12,1,56545,,10,1.0,1.0
numpy,1,25,7,1,55785,,10,1.0,1.0
numpy,1,26,40,1,56686,,10,1.0,1.0
numpy,1,27,35,1,56196,,10,1.0,1.0
numpy,1,28,22,1,57067,,10,1.0,1.0
numpy,1,29,27,1,57067,,10,1.0,1.0
numpy,1,30,6,1,57147,,10,1.0,1.0
numpy,1,31,57,1,57538,,10,1.0,1.0
numpy,1,32,8,1,57467,,10,1.0,1.0
numpy,1,33,42,1,60623,,10,1.0,1.0
numpy,1,34,1,1,61245,,10,1.0,1.0
numpy,1,35,61,1,57167,,10,1.0,1.0
numpy,1,36,62,1,56215,,10,1.0,1.0
numpy,1,37,11,1,56896,,10,1.0,1.0
numpy,1,38,20,1,56476,,10,1.0,1.0
numpy,1,39,45,1,56766,,10,1.0,1.0
numpy,1,40,5,1,56335,,10,1.0,1.0
numpy,1,41,46,1,58920,,10,1.0,1.0
numpy,1,42,56,1,56986,,10,1.0,1.0
numpy,1,43,41,1,60162,,10,1.0,1.0
numpy,1,44,44,1,56716,,10,1.0,1.0
numpy,1,45,58,1,57918,,10,1.0,1.0
numpy,1,46,43,1,57868,,10,1.0,1.0
numpy,1,47,51,1,57718,,10,1.0,1.0
numpy,1,48,48,1,58540,,10,1.0,1.0
numpy,1,49,9,1,70962,,10,1.0,1.0
numpy,1,50,19,1,56976,,10,1.0,1.0
numpy,1,51,60,1,56907,,10,1.0,1.0
numpy,1,52,23,1,56736,,10,1.0,1.0
numpy,1,53,39,1,56846,,10,1.0,1.0
numpy,1,54,28,1,56225,,10,1.0,1.0
numpy,1,55,33,1,56275,,10,1.0,1.0
numpy,1,56,37,1,61525,,10,1.0,1.0
numpy,1,57,47,1,57217,,10,1.0,1.0
numpy,1,58,25,1,57006,,10,1.0,1.0
numpy,1,59,63,1,56786,,10,1.0,1.0
numpy,1,60,17,1,56376,,10,1.0,1.0
numpy,1,61,53,1,56546,,10,1.0,1.0
numpy,1,62,21,1,57858,,10,1.0,1.0
numpy,1,63,49,1,57117,,10,1.0,1.0
numpy,2,0,3,1,57878,,10,1.0,1.0
numpy,2,1,5,1,56826,,10,1.0,1.0
numpy,2,2,37,1,56035,,10,1.0,1.0
numpy,2,3,7,1,61505,,10,1.0,1.0
numpy,2,4,31,1,58920,,10,1.0,1.0
numpy,2,5,45,1,57097,,10,1.0,1.0
numpy,2,6,15,1,56777,,10,1.0,1.0
numpy,2,7,12,1,55875,,10,1.0,1.0
numpy,2,8,57,1,56746,,10,1.0,1.0
numpy,2,9,25,1,56807,,10,1.0,1.0
numpy,2,10,59,1,56947,,10,1.0,1.0
numpy,2,11,19,1,56316,,10,1.0,1.0
numpy,2,12,27,1,56275,,10,1.0,1.0
numpy,2,13,17,1,56054,,10,1.0,1.0
numpy,2,14,46,1,60763,,10,1.0,1.0
numpy,2,15,40,1,57718,,10,1.0,1.0
numpy,2,16,41,1,56085,,10,1.0,1.0
numpy,2,17,4,1,56205,,10,1.0,1.0
numpy,2,18,11,1,55955,,10,1.0,1.0
numpy,2,19,23,1,56335,,10,1.0,1.0
numpy,2,20,36,1,56566,,10,1.0,1.0
numpy,2,21,44,1,56195,,10,1.0,1.0
numpy,2,22,35,1,57657,,10,1.0,1.0
numpy,2,23,39,1,56946,,10,1.0,1.0
numpy,2,24,1,1,56636,,10,1.0,1.0
numpy,2,25,2,1,57387,,10,1.0,1.0
numpy,2,26,32,1,56916,,10,1.0,1.0
numpy,2,27,60,1,56015,,10,1.0,1.0
numpy,2,28,42,1,57006,,10,1.0,1.0
numpy,2,29,47,1,56014,,10,1.0,1.0
numpy,2,30,33,1,56155,,10,1.0,1.0
numpy,2,31,63,1,59792,,10,1.0,1.0
numpy,2,32,13,1,56846,,10,1.0,1.0
numpy,2,33,28,1,56625,,10,1.0,1.0
numpy,2,34,16,1,55905,,10,1.0,1.0
numpy,2,35,58,1,55764,,10,1.0,1.0
numpy,2,36,29,1,57137,,10,1.0,1.0
numpy,2,37,24,1,57628,,10,1.0,1.0
numpy,2,38,8,1,57026,,10,1.0,1.0
numpy,2,39,62,1,56356,,10,1.0,1.0
numpy,2,40,51,1,56926,,10,1.0,1.0
numpy,2,41,55,1,56426,,10,1.0,1.0
numpy,2,42,21,1,58680,,10,1.0,1.0
numpy,2,43,61,1,57257,,10,1.0,1.0
numpy,2,44,43,1,57548,,10,1.0,1.0
numpy,2,45,0,1,57637,,10,1.0,1.0
numpy,2,46,48,1,57968,,10,1.0,1.0
numpy,2,47,14,1,56916,,10,1.0,1.0
numpy,2,48,9,1,58750,,10,1.0,1.0
numpy,2,49,20,1,57387,,10,1.0,1.0
numpy,2,50,49,1,56335,,10,1.0,1.0
numpy,2,51,54,1,56245,,10,1.0,1.0
numpy,2,52,6,1,56426,,10,1.0,1.0
numpy,2,53,52,1,56276,,10,1.0,1.0
numpy,2,54,50,1,57307,,10,1.0,1.0
numpy,2,55,56,1,56766,,10,1.0,1.0
numpy,2,56,38,1,56095,,10,1.0,1.0
numpy,2,57,34,1,56105,,10,1.0,1.0
numpy,2,58,10,1,60954,,10,1.0,1.0
numpy,2,59,26,1,61264,,10,1.0,1.0
numpy,2,60,53,1,59461,,10,1.0,1.0
numpy,2,61,18,1,56746,,10,1.0,1.0
numpy,2,62,22,1,57398,,10,1.0,1.0
numpy,2,63,30,1,56766,,10,1.0,1.0
