run,batch_index,query_indices,query_count,batch_latency_ns,recall_at_10,result_ids
2,48,9,1,2927285,1.0,"[[""1713"", ""3229"", ""985"", ""6705"", ""3363"", ""3522"", ""1035"", ""8215"", ""729"", ""2231""]]"
2,49,20,1,3350667,1.0,"[[""7490"", ""3363"", ""6152"", ""6793"", ""5892"", ""885"", ""51"", ""6922"", ""8962"", ""2442""]]"
2,50,49,1,2902709,1.0,"[[""6152"", ""6890"", ""6793"", ""4706"", ""2442"", ""7"", ""2497"", ""8576"", ""9587"", ""2965""]]"
2,51,54,1,2920993,1.0,"[[""1713"", ""591"", ""2497"", ""1045"", ""5114"", ""9713"", ""1927"", ""3766"", ""6705"", ""7219""]]"
2,52,6,1,3285675,1.0,"[[""3787"", ""5114"", ""591"", ""1411"", ""6152"", ""729"", ""2614"", ""9984"", ""99"", ""657""]]"
2,53,52,1,2950288,1.0,"[[""9713"", ""1051"", ""3486"", ""9011"", ""7939"", ""1347"", ""8326"", ""6793"", ""77"", ""3229""]]"
2,54,50,1,2949607,1.0,"[[""5957"", ""954"", ""9"", ""8689"", ""255"", ""8550"", ""3229"", ""5694"", ""5265"", ""2965""]]"
2,55,56,1,3056497,1.0,"[[""91"", ""4061"", ""257"", ""7"", ""3522"", ""5694"", ""1662"", ""3486"", ""1411"", ""7418""]]"
2,56,38,1,3041468,1.0,"[[""99"", ""726"", ""4147"", ""8254"", ""1425"", ""91"", ""7238"", ""1347"", ""7491"", ""2965""]]"
2,57,34,1,2954265,1.0,"[[""7418"", ""6152"", ""2497"", ""8065"", ""889"", ""7238"", ""3245"", ""4061"", ""1411"", ""1222""]]"
2,58,10,1,2908009,1.0,"[[""3766"", ""7646"", ""2965"", ""2497"", ""9"", ""705"", ""8215"", ""1411"", ""1347"", ""3481""]]"
2,59,26,1,2910995,1.0,"[[""4147"", ""1035"", ""1222"", ""8215"", ""2019"", ""9494"", ""3749"", ""9008"", ""9849"", ""6119""]]"
2,60,53,1,2933166,1.0,"[[""726"", ""3749"", ""7491"", ""6954"", ""9494"", ""8550"", ""219"", ""2965"", ""8326"", ""1347""]]"
2,61,18,1,2963042,1.0,"[[""8101"", ""9494"", ""9011"", ""1817"", ""6891"", ""9008"", ""99"", ""657"", ""7646"", ""9587""]]"
2,62,22,1,2945890,1.0,"[[""7646"", ""8550"", ""8065"", ""954"", ""2765"", ""6793"", ""1713"", ""3748"", ""5265"", ""8689""]]"
2,63,30,1,2911526,1.0,"[[""9593"", ""9713"", ""2454"", ""5114"", ""2497"", ""1411"", ""2537"", ""8576"", ""3363"", ""1817""]]"
