engine,run,batch_index,query_indices,query_count,completed_ns,device_resident_ns,k,recall_at_k,recall_at_10
faiss-flat,1,267,4640;1323;4618;1393;2827;3687;3560;385;4842;2343;222;1885;360;4739;3929;1081,16,212129,,10,1.0,1.0
faiss-flat,1,268,1717;3973;2921;737;3688;4323;4060;697;188;4611;2944;2905;1962;4267;1573;4832,16,219259,,10,1.0,1.0
faiss-flat,1,269,4460;1481;3133;4165;4928;1169;49;1329;1176;4645;1054;3833;3483;2611;2170;4623,16,222554,,10,1.0,1.0
faiss-flat,1,270,2644;2565;766;3181;4299;2715;1350;1185;2806;15;3762;2497;3874;193;1909;4751,16,230486,,10,1.0,1.0
faiss-flat,1,271,2479;3217;4373;4999;2161;4884;1134;2225;782;791;372;2365;4145;2573;245;1785,16,210936,,10,1.0,1.0
faiss-flat,1,272,2041;3923;1920;4185;129;3253;1263;153;2618;3853;2823;3569;1006;2619;4355;3161,16,227021,,10,1.0,1.0
faiss-flat,1,273,106;1813;3998;2649;210;675;1898;4438;3718;4917;3587;301;449;4791;461;2073,16,215463,,10,1.0,1.0
faiss-flat,1,274,3847;4833;4280;161;4707;1793;3101;169;2271;1947;1815;3949;2693;463;1587;1385,16,234211,,10,1.0,1.0
faiss-flat,1,275,892;1243;1144;3661;3694;1021;2952;1321;2512;959;1332;4137;250;1051;4819;2105,16,212790,,10,1.0,1.0
faiss-flat,1,276,944;2109;2554;3189;615;421;1650;2769;1558;4892;1041;4467;524;2361;3604;4783,16,227351,,10,1.0,1.0
faiss-flat,1,277,438;1247;4005;633;105;145;1529;2753;4982;4711;4772;1765;1104;2645;1285;4735,16,210596,,10,1.0,1.0
faiss-flat,1,278,2888;2129;1253;2437;3589;3013;90;2201;904;1543;4099;2257;3446;3303;816;3145,16,233610,,10,1.0,1.0
faiss-flat,1,279,4925;4752;1615;2429;508;869;1881;457;3576;3349;4164;3781;1182;391;1726;889,16,211898,,10,1.0,1.0
faiss-flat,1,280,1278;3547;470;4009;3510;3177;1863;769;376;33;3740;2245;3512;2141;1316;2585,16,211417,,10,1.0,1.0
faiss-flat,1,281,507;4363;2030;4049;3216;3327;2779;3889;2279;4714;4358;1553;2988;3499;2863;4668,16,227190,,10,1.0,1.0
faiss-flat,1,282,1426;475;4008;2013;4596;825;836;3089;1178;1969;2070;3877;2152;3097;4761;1913,16,216044,,10,1.0,1.0
faiss-flat,1,283,2478;1211;2206;4579;4470;4557;3113;665;2470;3727;4309;2213;3937;4854;3193;4814,16,235834,,10,1.0,1.0
faiss-flat,1,284,671;1427;4756;2305;2870;1235;701;1993;2597;3441;2031;3873;4732;4861;3864;1193,16,215523,,10,1.0,1.0
faiss-flat,1,285,4784;4793;1933;1289;4195;4944;4630;3153;3659;4639;2254;3445;4082;943;3141;4635,16,230927,,10,1.0,1.0
faiss-flat,1,286,3004;3359;3062;4017;3117;9;1641;3329;900;2027;1556;1625;874;1157;1883;4719,16,210887,,10,1.0,1.0
faiss-flat,1,287,259;1737;2127;4461;4248;2079;3635;2209;420;2959;4503;1397;3112;1025;875;4991,16,238618,,10,1.0,1.0
faiss-flat,1,288,3121;1475;2132;2373;4959;4980;1514;1049;4127;669;3314;4818;1988;4855;2467;953,16,225038,,10,1.0,1.0
faiss-flat,1,289,2898;429;3411;4305;3616;4083;2362;529;1762;3465;3149;4828;4997;4581;2293;4505,16,240511,,10,1.0,1.0
faiss-flat,1,290,478;1217;2659;941;2398;4934;1303;1617;1633;4055;3021;1549;2516;4311;1664;4425,16,213610,,10,1.0,1.0
faiss-flat,1,291,3195;3811;3027;981;4985;1141;4696;225;1968;1665;799;1749;4686;2851;3360;2745,16,231497,,10,1.0,1.0
faiss-flat,1,292,1366;605;4036;3845;4447;2023;496;4497;3574;101;912;4919;170;4511;921;1353,16,206560,,10,1.0,1.0
faiss-flat,1,293,4444;757;365;1337;3476;4907;2889;3633;4302;907;4496;1225;2095;2543;2123;1273,16,227341,,10,1.0,1.0
faiss-flat,1,294,3274;4703;2548;1569;1857;3003;1062;913;739;4435;4255;2857;4724;3111;4619;329,16,210946,,10,1.0,1.0
faiss-flat,1,295,2513;2615;4414;4820;936;1483;3556;3689;2965;729;2383;2805;3331;1339;2176;4822,16,228673,,10,1.0,1.0
faiss-flat,1,296,4074;3081;2337;4181;2684;2717;2148;4893;4644;1215;3526;4923;751;303;2868;2489,16,220882,,10,1.0,1.0
faiss-flat,1,297,4051;4183;3794;3581;2282;4409;1086;4713;4494;317;1222;3749;1347;1693;3640;3513,16,229144,,10,1.0,1.0
faiss-flat,1,298,3213;4805;536;1073;4290;4227;55;2137;4868;3235;1484;1729;2242;571;1618;1769,16,212239,,10,1.0,1.0
faiss-flat,1,299,2999;1711;462;977;3201;447;3073;3865;862;597;120;1145;719;4904;3991;2873,16,228002,,10,1.0,1.0
faiss-flat,1,300,3020;2527;290;2937;723;2635;51;4963;1916;1365;1982;725;460;4699;1657;345,16,225278,,10,1.0,1.0
faiss-flat,1,301,3107;2793;4201;3909;1369;4859;377;1201;2332;1579;1352;4217;4705;2961;3918;4729,16,250436,,10,1.0,1.0
faiss-flat,1,302,4471;3895;1770;549;4846;1527;4731;1161;2065;4229;4529;1297;18;103;2983;4041,16,216695,,10,1.0,1.0
faiss-flat,1,303,3435;2521;52;25;3936;3215;3297;3841;4004;1057;3219;1361;3938;847;4545;4345,16,226299,,10,1.0,1.0
faiss-flat,1,304,1027;4949;1084;2541;834;1519;609;2945;2993;2145;3381;3269;4370;4951;1442;4992,16,217567,,10,1.0,1.0
faiss-flat,1,305,672;2985;2303;2897;2547;2607;3760;265;4841;587;940;4781;1031;2457;4223;473,16,232769,,10,1.0,1.0
faiss-flat,1,306,2001;2289;142;3301;3904;4691;4744;4025;3493;2367;3155;3337;2520;3759;3324;2777,16,212849,,10,1.0,1.0
faiss-flat,1,307,469;2697;4864;1213;1659;4259;2186;4975;204;3791;2948;3501;4970;2111;3571;121,16,226670,,10,1.0,1.0
faiss-flat,1,308,4924;979;2018;1177;1384;445;415;2977;4294;2263;4275;57;2130;3165;1123;4777,16,209845,,10,1.0,1.0
faiss-flat,1,309,1971;4251;4342;3001;4347;4213;905;4825;926;3507;3644;2157;1052;3167;4403;761,16,232579,,10,1.0,1.0
faiss-flat,1,310,759;4673;328;1249;3558;3031;2871;3041;1810;2743;1563;2761;1927;685;3485;3961,16,211527,,10,1.0,1.0
faiss-flat,1,311,4757;3911;2436;337;4790;4555;3355;65;1079;1001;2994;3969;527;3015;282;505,16,228472,,10,1.0,1.0
faiss-flat,1,312,585;2199;2370;4525;2062;4571;163;3769,8,121462,,10,1.0,1.0
faiss-flat,2,0,225;720;1748;2584;4815;1201;4339;3931;459;2673;596;715;4868;541;1911;2312,16,220301,,10,1.0,1.0
faiss-flat,2,1,1681;748;252;2481;57;4234;29;3261;3637;1271;1277;3802;2617;109;835;1149,16,213630,,10,1.0,1.0
faiss-flat,2,2,337;4412;2049;2336;2126;41;2215;291;3841;129;3477;3020;2175;205;1283;325,16,215353,,10,1.0,1.0
faiss-flat,2,3,4920;4224;2440;728;380;965;2492;4176;212;340;4556;830;957;652;3234;95,16,215934,,10,1.0,1.0
faiss-flat,2,4,4597;1716;219;1125;249;181;2041;2537;3764;145;4564;2027;4488;1377;792;4409,16,218208,,10,1.0,1.0
faiss-flat,2,5,609;568;707;139;1599;2149;1633;127;3873;4816;4485;3547;4506;141;3200;148,16,213731,,10,1.0,1.0
faiss-flat,2,6,1795;2352;2474;912;345;3173;4546;3146;1;357;4656;133;4239;4386;2636;3902,16,216135,,10,1.0,1.0
faiss-flat,2,7,1891;273;1728;2193;2762;2182;1867;2082;4533;3668;2330;3238;699;3718;913;727,16,214552,,10,1.0,1.0
faiss-flat,2,8,1499;2141;457;2634;2165;4124;3555;1179;1443;3313;1327;303;3962;1896;4569;4305,16,221172,,10,1.0,1.0
faiss-flat,2,9,4375;363;1311;1281;4273;1553;204;4120;1101;4475;3586;2329;461;365;2290;167,16,210816,,10,1.0,1.0
faiss-flat,2,10,229;217;1928;2569;49;1908;3461;327;4382;4553;3698;4413;947;1979;1972;1552,16,212669,,10,1.0,1.0
faiss-flat,2,11,111;156;2128;2621;395;1725;2922;2296;4624;2024;2012;4126;99;1351;2515;215,16,212088,,10,1.0,1.0
faiss-flat,2,12,1993;745;4453;1985;1744;323;283;3182;4450;192;629;207;1976;4749;1877;2114,16,217146,,10,1.0,1.0
faiss-flat,2,13,3588;2840;1405;3532;101;1735;650;4331;4680;1197;69;1192;3273;1464;3213;3322,16,218618,,10,1.0,1.0
faiss-flat,2,14,4091;245;4138;3243;1509;1015;1860;937;4587;3319;845;443;3395;804;3399;2371,16,220411,,10,1.0,1.0
faiss-flat,2,15,760;717;73;3991;3356;72;4183;4720;3320;4029;4512;2895;611;1780;2933;2248,16,209895,,10,1.0,1.0
faiss-flat,2,16,645;2949;37;3408;579;2337;3026;2644;1672;277;4085;2583;1335;2161;197;4217,16,212359,,10,1.0,1.0
faiss-flat,2,17,4539;381;3459;4620;4975;503;549;3383;1309;1005;3451;909;2779;4082;4458;1588,16,213090,,10,1.0,1.0
faiss-flat,2,18,3890;3022;4930;2635;233;935;393;3634;3403;1497;4203;2066;4734;305;93;1070,16,221142,,10,1.0,1.0
faiss-flat,2,19,3041;449;3672;4420;4994;4069;3259;441;2060;3497;1056;445;589;1709;3488;4694,16,216655,,10,1.0,1.0
faiss-flat,2,20,295;3437;209;525;1890;4111;739;440;2965;2428;481;1171;1300;2080;2146;4806,16,216665,,10,1.0,1.0
faiss-flat,2,21,4602;871;383;3917;487;802;75;2160;151;3986;4482;673;480;861;929;3060,16,212078,,10,1.0,1.0
faiss-flat,2,22,4102;4631;4735;3287;3862;1549;3946;2749;4853;1453;4151;955;4479;1668;1349;824,16,226960,,10,1.0,1.0
faiss-flat,2,23,2124;472;1761;2605;509;1785;1913;663;3707;1715;4835;4716;1289;396;177;1793,16,229775,,10,1.0,1.0
faiss-flat,2,24,1577;1307;4141;4252;169;4055;1966;4722;4333;615;2129;3713;429;3312;2629;2881,16,231106,,10,1.0,1.0
faiss-flat,2,25,1580;394;4690;1069;657;1009;473;2770;2964;603;649;469;3097;1660;3176;4164,16,213270,,10,1.0,1.0
faiss-flat,2,26,4343;552;1329;2811;3062;1533;401;3266;4710;2097;4912;4948;4242;517;353;920,16,214742,,10,1.0,1.0
faiss-flat,2,27,61;735;237;1460;2497;4820;3772;455;4195;2768;3448;1379;163;1073;3843;3352,16,208773,,10,1.0,1.0
faiss-flat,2,28,559;3332;2789;1799;573;3714;185;4865;769;1899;1173;2291;2009;2565;761;479,16,219259,,10,1.0,1.0
faiss-flat,2,29,1638;1921;3008;688;4561;533;437;907;697;561;1571;2813;123;977;2892;1532,16,213831,,10,1.0,1.0
faiss-flat,2,30,117;4958;1657;1567;348;322;1731;1651;1175;1293;4464;2896;2827;2693;4058;4525,16,212739,,10,1.0,1.0
faiss-flat,2,31,1643;1411;1053;1981;719;1139;2071;2828;211;575;641;3225;33;4422;2190;593,16,207982,,10,1.0,1.0
faiss-flat,2,32,1089;3101;3181;817;4465;130;250;523;2637;3706;1292;3752;1025;1804;4185;831,16,214602,,10,1.0,1.0
faiss-flat,2,33,1875;3172;1225;3297;4934;3117;1825;2412;2977;4322;2430;3761;4298;1945;3712;3778,16,219589,,10,1.0,1.0
faiss-flat,2,34,4156;3676;155;3913;1541;3239;4370;3750;2803;1185;154;2425;483;2753;3463;1341,16,218668,,10,1.0,1.0
faiss-flat,2,35,4334;3212;4883;684;2018;737;492;4849;4462;20;1473;1181;3189;2842;3549;2249,16,210475,,10,1.0,1.0
faiss-flat,2,36,711;2626;2204;899;1933;2973;1363;807;1336;3725;2893;2225;905;564;1045;655,16,214522,,10,1.0,1.0
faiss-flat,2,37,4646;2216;1037;1121;4275;2037;1297;4493;1348;3922;3444;1969;3732;2996;1889;3927,16,209404,,10,1.0,1.0
faiss-flat,2,38,1435;4016;3655;4043;3108;3533;567;4538;3978;2517;906;1399;669;3805;2345;4437,16,224286,,10,1.0,1.0
faiss-flat,2,39,4899;3529;1401;1011;1256;1617;81;3188;2611;951;471;665;873;859;3305;895,16,212019,,10,1.0,1.0
faiss-flat,2,40,1741;971;1129;4976;4186;3542;933;3136;3368;276;721;1884;3609;805;1265;1093,16,212659,,10,1.0,1.0
faiss-flat,2,41,4448;2020;4139;1842;2721;4818;535;785;637;2937;297;1987;104;4193;700;2830,16,209084,,10,1.0,1.0
faiss-flat,2,42,1628;4859;3518;847;2782;1432;701;190;3149;744;3051;4405;2377;508;1999;3988,16,217556,,10,1.0,1.0
faiss-flat,2,43,2733;1136;4558;4090;1849;2572;271;2552;2599;1195;1977;670;5;536;1413;4306,16,216505,,10,1.0,1.0
faiss-flat,2,44,259;1957;581;1196;2408;789;1301;446;755;1057;1112;773;1674;92;489;1083,16,216716,,10,1.0,1.0
faiss-flat,2,45,3194;1634;2548;741;1594;1381;4460;811;3485;3264;1248;3196;3932;4990;235;1051,16,210766,,10,1.0,1.0
faiss-flat,2,46,1901;1165;677;829;1474;4125;300;3948;1116;2477;3829;2657;3806;1421;1873;1423,16,219740,,10,1.0,1.0
faiss-flat,2,47,3692;2846;128;2761;3064;939;4459;2585;1120;2976;1184;3283;125;3951;4302;855,16,212449,,10,1.0,1.0
faiss-flat,2,48,793;1697;879;1971;495;538;4596;2396;4237;1583;4702;2219;3756;2627;191;987,16,236314,,10,1.0,1.0
faiss-flat,2,49,2461;809;165;1371;35;680;601;3531;4068;1007;4642;1451;301;917;2709;1679,16,215223,,10,1.0,1.0
faiss-flat,2,50,261;664;647;1963;801;1079;3608;4432;4469;958;3392;3277;377;1233;2695;1745,16,232969,,10,1.0,1.0
faiss-flat,2,51,13;4914;1213;466;2536;8;2708;1031;4728;2557;287;1813;2624;897;4396;4436,16,214552,,10,1.0,1.0
faiss-flat,2,52,355;919;2812;1035;3052;1027;511;963;3579;3835;3659;1729;883;4764;2088;1757,16,233380,,10,1.0,1.0
faiss-flat,2,53,2570;240;4890;3584;2250;2055;1584;1151;2231;4980;1885;2369;2285;3556;2833;2880,16,219900,,10,1.0,1.0
faiss-flat,2,54,2597;2456;1019;1317;4104;3887;121;3604;3814;3901;113;4649;4950;1207;2056;2100,16,236906,,10,1.0,1.0
faiss-flat,2,55,1231;2531;433;782;1844;4165;1389;1475;453;420;1601;4964;3872;812;4514;1071,16,217647,,10,1.0,1.0
faiss-flat,2,56,4753;4180;4678;4353;4421;444;865;2327;3457;1425;3293;4723;1402;1817;3112;3219,16,236195,,10,1.0,1.0
faiss-flat,2,57,1680;2750;4968;2306;2233;1264;3209;4354;499;2448;4545;927;1017;1227;257;1685,16,223556,,10,1.0,1.0
faiss-flat,2,58,368;993;3499;4798;2065;1200;1476;1713;4332;4881;643;3460;477;4790;98;1087,16,244587,,10,1.0,1.0
faiss-flat,2,59,3636;4531;4566;4683;1259;1008;595;2105;1989;973;3577;4684;911;4099;4770;2210,16,222514,,10,1.0,1.0
faiss-flat,2,60,1023;1393;1640;2236;3214;981;1690;1492;4709;1615;3373;1247;2580;696;864;4673,16,227501,,10,1.0,1.0
faiss-flat,2,61,23;224;1722;1898;3652;4733;3350;3982;2017;3582;403;1917;2960;2098;770;1143,16,214923,,10,1.0,1.0
faiss-flat,2,62,1169;2800;2166;1131;923;1967;4076;1919;1724;1021;1267;3075;1041;64;1515;1669,16,230947,,10,1.0,1.0
faiss-flat,2,63,1065;3860;3809;1831;1365;4985;1251;3877;1253;1996;2525;2;1851;4577;1771;1163,16,206920,,10,1.0,1.0
faiss-flat,2,64,1043;2728;1390;2203;3462;2077;435;702;577;2837;1879;3816;385;112;2904;1947,16,226670,,10,1.0,1.0
faiss-flat,2,65,3740;1783;3620;1520;2681;736;555;4548;4951;1529;4166;4108;640;2297;4698;1391,16,211307,,10,1.0,1.0
faiss-flat,2,66,143;3523;108;4385;3038;1693;4568;3881;3327;1701;3960;3738;1426;1124;1319;2298,16,233841,,10,1.0,1.0
faiss-flat,2,67,3864;3746;251;3439;1228;388;513;2199;149;1099;4712;4814;3992;320;316;2620,16,223756,,10,1.0,1.0
faiss-flat,2,68,674;4745;1262;3677;781;3068;309;2419;651;4580;1944;3709;4819;1275;4457;1239,16,240151,,10,1.0,1.0
faiss-flat,2,69,411;414;560;3621;4757;3603;3657;4140;475;412;4520;3613;1115;1397;2541;1641,16,216876,,10,1.0,1.0
faiss-flat,2,70,931;1485;1095;1217;2261;4858;667;2662;661;460;1937;2758;2504;2311;4750;1449,16,235033,,10,1.0,1.0
faiss-flat,2,71,3323;716;537;1603;1439;3376;1221;1692;1331;4364;1653;1360;3693;3013;2493;1183,16,212269,,10,1.0,1.0
faiss-flat,2,72,2930;1544;4522;1193;3096;2669;903;1559;889;1457;3710;4540;4979;3113;1167;2556,16,224637,,10,1.0,1.0
faiss-flat,2,73,1209;4112;915;1321;4668;1052;74;4692;19;2109;3221;3943;2274;1364;1280;1279,16,207281,,10,1.0,1.0
faiss-flat,2,74,2213;376;1003;2861;1177;528;1605;1428;239;1447;550;1419;2692;2792;135;1609,16,249364,,10,1.0,1.0
faiss-flat,2,75,1766;3470;3785;4916;4544;4057;3790;1887;256;2672;1361;4495;591;1661;4761;2275,16,223365,,10,1.0,1.0
faiss-flat,2,76,2732;2238;2005;890;3183;1465;2544;1495;4349;4309;405;1339;4841;1269;3186;1579,16,242664,,10,1.0,1.0
faiss-flat,2,77,880;3505;2664;1805;1215;2577;3155;4721;3138;1845;2368;4299;3258;1042;4411;1491,16,217967,,10,1.0,1.0
faiss-flat,2,78,3132;1395;1924;1355;2814;1323;4280;3733;4905;3541;2593;4645;493;4132;2075;4732,16,229134,,10,1.0,1.0
faiss-flat,2,79,1516;1345;583;1915;3124;3425;1123;1507;837;2499;1047;2132;3081;1186;4097;4173,16,207972,,10,1.0,1.0
faiss-flat,2,80,2423;2057;1288;1524;4634;2804;268;1408;4483;1859;851;2021;1232;4659;3904;1953,16,224627,,10,1.0,1.0
faiss-flat,2,81,2941;1431;2348;3783;2180;724;4360;3926;1503;2625;3466;1769;3004;1752;360;3724,16,207001,,10,1.0,1.0
faiss-flat,2,82,2836;4152;4000;2052;153;1427;1547;2925;3850;3245;1721;1865;1373;3865;4486;2743,16,234102,,10,1.0,1.0
faiss-flat,2,83,1001;1347;1067;2701;1487;3468;2799;2123;1941;206;1077;4499;3210;1385;3956;4974,16,214912,,10,1.0,1.0
faiss-flat,2,84,989;416;285;3753;15;484;3278;1667;2209;4697;1505;4884;1203;3938;4588;4419,16,226921,,10,1.0,1.0
faiss-flat,2,85,2427;1659;4228;818;2641;2529;3127;1619;2705;3316;833;1787;4614;2787;4300;1935,16,213250,,10,1.0,1.0
faiss-flat,2,86,4812;1002;849;2970;244;3629;4080;1863;2823;3824;4701;2554;1459;4547;3197;1644,16,230746,,10,1.0,1.0
faiss-flat,2,87,1699;4218;2516;4846;119;4071;3619;3114;653;4288;2794;2702;2421;654;3882;1563,16,227031,,10,1.0,1.0
faiss-flat,2,88,1295;2281;959;2816;4654;2068;3160;1829;1144;2028;2389;2851;3292;2465;2370;1759,16,243175,,10,1.0,1.0
faiss-flat,2,89,2159;3094;4825;4025;1359;490;1111;2467;881;4441;4327;2553;820;4281;2956;2715,16,224296,,10,1.0,1.0
faiss-flat,2,90,4358;1788;1367;1445;27;2099;4398;4116;4940;1671;2650;2251;3844;516;3765;1855,16,237987,,10,1.0,1.0
faiss-flat,2,91,359;4244;3631;1852;887;3012;3906;1551;1784;2533;4804;3069;1132;4052;281;4392,16,214252,,10,1.0,1.0
faiss-flat,2,92,3232;1765;497;1593;751;3520;2390;4891;2945;2952;4245;1816;2401;2067;4714;1951,16,222234,,10,1.0,1.0
faiss-flat,2,93,0;594;1104;3452;3848;632;1923;1931;1029;1378;3969;4328;1085;2689;404;3486,16,211868,,10,1.0,1.0
faiss-flat,2,94,173;3503;2385;4248;1103;180;1705;2163;2633;2376;4366;1525;2914;1589;3777;4426,16,227471,,10,1.0,1.0
faiss-flat,2,95,1833;274;2539;2164;3550;2875;4277;1955;1815;2519;2282;1978;631;2907;519;2520,16,220852,,10,1.0,1.0
faiss-flat,2,96,1206;1743;1897;3381;2355;3561;875;2087;2632;1404;4730;602;1791;4575;389;4213,16,229975,,10,1.0,1.0
faiss-flat,2,97,265;3834;264;2019;1775;1871;3074;2023;2603;1096;3244;1719;1141;4393;2571;4454,16,213991,,10,1.0,1.0
faiss-flat,2,98,161;4766;1655;2691;3884;196;1325;3035;82;2417;756;4148;3380;2357;1417;3240,16,228313,,10,1.0,1.0
faiss-flat,2,99,63;1737;115;4737;2596;2679;3088;4965;2793;1623;3525;3443;1466;1018;901;1703,16,213841,,10,1.0,1.0
faiss-flat,2,100,1779;3587;2600;2139;4059;2674;419;2143;2315;2051;4615;3231;3393;4240;1573;4175,16,232960,,10,1.0,1.0
faiss-flat,2,101,1191;1789;1883;4952;2913;738;1075;4776;2085;2724;3092;1707;364;3925;2821;1695,16,211417,,10,1.0,1.0
faiss-flat,2,102,571;4492;1922;1711;216;4356;681;3115;2610;4988;834;4456;1837;1338;1155;1821,16,227271,,10,1.0,1.0
faiss-flat,2,103,4062;4648;289;3009;3191;3059;2775;1975;1997;3168;1773;1797;40;456;2984;2687,16,213641,,10,1.0,1.0
faiss-flat,2,104,1306;4618;4824;78;413;4246;2986;1739;2607;3851;2759;3727;3990;3165;2546;4272,16,230816,,10,1.0,1.0
faiss-flat,2,105,1369;2003;4197;1614;4932;678;3643;3116;3845;556;1153;2039;1635;4093;1059;1823,16,230856,,10,1.0,1.0
faiss-flat,2,106,2912;3106;3193;1994;749;4177;896;2619;671;3249;175;4374;1983;1244;747;3192,16,240500,,10,1.0,1.0
faiss-flat,2,107,1948;3171;2119;1881;2010;2445;2267;2047;319;3734;4017;1154;2849;3598;4033;2665,16,225819,,10,1.0,1.0
faiss-flat,2,108,3685;2501;1481;3866;797;1440;2955;4635;1803;4481;4083;2618;1543;2321;695;2207,16,248222,,10,1.0,1.0
faiss-flat,2,109,9;3793;3540;4325;2196;3928;421;2943;2241;2594;828;1767;1905;1777;2253;4628,16,223305,,10,1.0,1.0
faiss-flat,2,110,857;2972;2936;4502;3001;600;2081;3950;14;302;943;1346;3941;2903;3095;4286,16,244947,,10,1.0,1.0
faiss-flat,2,111,1575;4466;4554;66;3010;2341;2589;2135;515;2220;4838;3565;1625;4001;1613;2212,16,229314,,10,1.0,1.0
faiss-flat,2,112,3310;1342;949;3419;2309;4609;4672;2675;3269;2995;904;1927;705;3420;3090;2172,16,242454,,10,1.0,1.0
faiss-flat,2,113,1846;3557;3102;2191;2711;1558;4211;4291;1557;3770;4359;2527;18;3334;4391;2361,16,225268,,10,1.0,1.0
faiss-flat,2,114,1843;2437;1433;2940;2857;4251;3796;3125;2383;2279;3161;2145;171;1839;1176;4641,16,241443,,10,1.0,1.0
faiss-flat,2,115,343;2707;1105;3109;2313;424;969;3728;293;4324;4318;4015;1518;4637;2809;2137,16,223896,,10,1.0,1.0
faiss-flat,2,116,2015;2151;4792;1418;810;852;3450;2772;3597;3535;3290;3984;3107;1832;267;3748,16,242704,,10,1.0,1.0
faiss-flat,2,117,853;96;11;1290;1441;4843;4541;2325;2628;4682;1824;2513;4663;2283;423;2255,16,218898,,10,1.0,1.0
faiss-flat,2,118,4984;2506;3567;4956;3717;1736;4903;2307;1537;4335;4011;978;3162;1909;2457;1961,16,224116,,10,1.0,1.0
faiss-flat,2,119,4969;1836;2470;4949;2522;336;2540;2403;241;2013;4748;4695;1627;1995;2573;3516,16,208864,,10,1.0,1.0
faiss-flat,2,120,397;1208;3139;3691;2776;4870;3626;3952;4470;452;4344;254;2564;2808;231;2349,16,220230,,10,1.0,1.0
faiss-flat,2,121,65;202;1416;378;2684;4351;1732;4087;1973;4219;4114;2000;1587;3801;4433;2954,16,208443,,10,1.0,1.0
faiss-flat,2,122,59;806;2072;3152;2683;3721;3644;4311;2227;3435;1236;3222;199;4064;379;3771,16,242204,,10,1.0,1.0
faiss-flat,2,123,3949;2171;565;1610;4894;3085;1315;1118;164;3781;4861;1866;4265;3309;1237;2745,16,223976,,10,1.0,1.0
faiss-flat,2,124,4966;3007;3103;3589;2104;2921;2696;2303;107;2096;2512;2560;4593;3669;338;3177,16,248273,,10,1.0,1.0
faiss-flat,2,125,2660;3501;2025;398;4230;4149;1249;4854;2509;3040;2158;4878;2113;1632;4658;2801,16,226269,,10,1.0,1.0
faiss-flat,2,126,3045;4911;2258;4510;1033;2413;3145;4226;3993;4414;3123;3180;272;690;2229;2439,16,242144,,10,1.0,1.0
faiss-flat,2,127,1452;2500;4874;1818;4444;2543;4611;3524;1929;4590;1677;3271;921;2717;2795;3071,16,229184,,10,1.0,1.0
faiss-flat,2,128,2359;4827;3648;2093;3329;3757;463;3355;3682;2920;1061;2167;2144;604;4681;2588,16,242735,,10,1.0,1.0
faiss-flat,2,129,2387;4282;4781;2122;952;4862;3933;2876;4910;4840;4022;2757;4255;2232;1109;3804,16,226289,,10,1.0,1.0
faiss-flat,2,130,4981;2791;2400;4109;4347;3421;1684;3216;4696;3050;1106;3087;1020;2433;1596;4962,16,224056,,10,1.0,1.0
faiss-flat,2,131,2643;1436;1597;722;1455;3640;2115;2363;4;4276;347;2127;3207;4210;4880;4461,16,225278,,10,1.0,1.0
faiss-flat,2,132,908;4292;307;2760;3204;2179;4810;4644;823;3760;2680;2269;4115;2888;3326;3179,16,222104,,10,1.0,1.0
faiss-flat,2,133,3700;3878;4993;3573;1098;3849;3246;3053;2671;4031;3673;266;2459;292;4430;3508,16,221893,,10,1.0,1.0
faiss-flat,2,134,3536;3025;1689;1758;464;2697;1137;3015;4864;1572;3660;2386;1523;3784;60;4094,16,204757,,10,1.0,1.0
faiss-flat,2,135,2988;2882;147;4400;4089;4771;1442;2263;598;3789;2404;1742;1869;3847;4301;2495,16,211327,,10,1.0,1.0
faiss-flat,2,136,799;2719;3311;570;1482;3482;1097;4756;3404;2545;2612;682;17;3641;985;3397,16,228272,,10,1.0,1.0
faiss-flat,2,137,2131;3610;2053;2280;3;3418;693;3879;2591;1304;3893;4872;341;2703;2211;3433,16,229184,,10,1.0,1.0
faiss-flat,2,138,2125;1072;991;1962;2079;4765;4159;4070;703;3554;4167;2797;126;2455;280;4608,16,220962,,10,1.0,1.0
faiss-flat,2,139,1602;2491;138;2375;2929;3512;4009;2511;4605;1412;3961;2652;4373;1808;1122;2335,16,209775,,10,1.0,1.0
faiss-flat,2,140,2111;4807;80;2154;1675;2944;2961;2807;3616;3715;387;4484;4802;2661;1665;3077,16,214943,,10,1.0,1.0
faiss-flat,2,141,328;1282;775;4739;2245;2656;2825;3217;2228;3267;4971;2568;891;3719;2185;2649,16,210386,,10,1.0,1.0
faiss-flat,2,142,4982;3353;4524;4179;2967;4877;2001;2845;1574;4755;709;2453;2350;1058;3137;3224,16,210766,,10,1.0,1.0
faiss-flat,2,143,2373;4329;4626;1410;2981;4424;2790;2919;3592;1032;3696;2751;1519;4534;4278;2848,16,213390,,10,1.0,1.0
faiss-flat,2,144,4304;2429;3141;118;2982;42;3492;3562;3021;4537;1060;2877;1261;2032;2332;2431,16,226890,,10,1.0,1.0
faiss-flat,2,145,1172;1086;2035;2905;1429;2411;1611;3346;4503;3230;1272;3415;3135;3341;743;2399,16,234923,,10,1.0,1.0
faiss-flat,2,146,4876;386;2295;1326;2483;532;885;1038;236;2844;2505;3939;3981;4530;3280;2443,16,227912,,10,1.0,1.0
faiss-flat,2,147,1521;542;1560;3755;2320;1900;438;2613;16;3808;1479;318;1305;4041;62;262,16,212729,,10,1.0,1.0
