engine,run,batch_index,query_indices,query_count,completed_ns,device_resident_ns,k,recall_at_k,recall_at_10
torch-cuda,2,0,3,1,276638,236000,10,1.0,1.0
torch-cuda,2,1,5,1,270797,231647,10,1.0,1.0
torch-cuda,2,2,37,1,281777,242080,10,1.0,1.0
torch-cuda,2,3,7,1,269725,230816,10,1.0,1.0
torch-cuda,2,4,31,1,276276,235039,10,1.0,1.0
torch-cuda,2,5,45,1,285985,246751,10,1.0,1.0
torch-cuda,2,6,15,1,272009,232511,10,1.0,1.0
torch-cuda,2,7,12,1,273211,234111,10,1.0,1.0
torch-cuda,2,8,57,1,274504,235839,10,1.0,1.0
torch-cuda,2,9,25,1,267791,229312,10,1.0,1.0
torch-cuda,2,10,59,1,268032,229023,10,1.0,1.0
torch-cuda,2,11,19,1,275466,236992,10,1.0,1.0
torch-cuda,2,12,27,1,269054,230079,10,1.0,1.0
torch-cuda,2,13,17,1,272290,233888,10,1.0,1.0
torch-cuda,2,14,46,1,274333,235903,10,1.0,1.0
torch-cuda,2,15,40,1,269945,230976,10,1.0,1.0
torch-cuda,2,16,41,1,268893,230048,10,1.0,1.0
torch-cuda,2,17,4,1,276597,238335,10,1.0,1.0
torch-cuda,2,18,11,1,274173,233919,10,1.0,1.0
torch-cuda,2,19,23,1,267400,229504,10,1.0,1.0
torch-cuda,2,20,36,1,331180,287647,10,1.0,1.0
torch-cuda,2,21,44,1,273321,234272,10,1.0,1.0
torch-cuda,2,22,35,1,271568,232352,10,1.0,1.0
torch-cuda,2,23,39,1,279794,240768,10,1.0,1.0
torch-cuda,2,24,1,1,272058,231327,10,1.0,1.0
torch-cuda,2,25,2,1,282338,241824,10,1.0,1.0
torch-cuda,2,26,32,1,272340,233088,10,1.0,1.0
torch-cuda,2,27,60,1,270897,231872,10,1.0,1.0
torch-cuda,2,28,42,1,313477,272704,10,1.0,1.0
torch-cuda,2,29,47,1,277429,237823,10,1.0,1.0
torch-cuda,2,30,33,1,270386,232288,10,1.0,1.0
torch-cuda,2,31,63,1,269755,231488,10,1.0,1.0
torch-cuda,2,32,13,1,270075,230240,10,1.0,1.0
torch-cuda,2,33,28,1,273231,233152,10,1.0,1.0
torch-cuda,2,34,16,1,269304,230399,10,1.0,1.0
torch-cuda,2,35,58,1,277349,232032,10,1.0,1.0
torch-cuda,2,36,29,1,281397,243072,10,1.0,1.0
torch-cuda,2,37,24,1,273792,230688,10,1.0,1.0
torch-cuda,2,38,8,1,270145,231616,10,1.0,1.0
torch-cuda,2,39,62,1,298809,256799,10,1.0,1.0
torch-cuda,2,40,51,1,288710,246687,10,1.0,1.0
torch-cuda,2,41,55,1,271538,232160,10,1.0,1.0
torch-cuda,2,42,21,1,270135,231455,10,1.0,1.0
torch-cuda,2,43,61,1,275976,235295,10,1.0,1.0
torch-cuda,2,44,43,1,271989,233631,10,1.0,1.0
torch-cuda,2,45,0,1,272961,231583,10,1.0,1.0
torch-cuda,2,46,48,1,275065,228960,10,1.0,1.0
torch-cuda,2,47,14,1,270375,231360,10,1.0,1.0
torch-cuda,2,48,9,1,273191,235167,10,1.0,1.0
torch-cuda,2,49,20,1,291585,250880,10,1.0,1.0
torch-cuda,2,50,49,1,268713,230079,10,1.0,1.0
torch-cuda,2,51,54,1,270506,231839,10,1.0,1.0
torch-cuda,2,52,6,1,275815,236479,10,1.0,1.0
torch-cuda,2,53,52,1,269074,230176,10,1.0,1.0
torch-cuda,2,54,50,1,271848,233408,10,1.0,1.0
torch-cuda,2,55,56,1,276216,233344,10,1.0,1.0
torch-cuda,2,56,38,1,270937,232319,10,1.0,1.0
torch-cuda,2,57,34,1,270086,229248,10,1.0,1.0
torch-cuda,2,58,10,1,276858,230527,10,1.0,1.0
torch-cuda,2,59,26,1,270045,231711,10,1.0,1.0
torch-cuda,2,60,53,1,269154,230591,10,1.0,1.0
torch-cuda,2,61,18,1,273992,229407,10,1.0,1.0
torch-cuda,2,62,22,1,269224,230719,10,1.0,1.0
torch-cuda,2,63,30,1,267991,229248,10,1.0,1.0
