engine,run,batch_index,query_indices,query_count,completed_ns,device_resident_ns,k,recall_at_k,recall_at_10
torch-cpu,2,1,5,1,105938,,10,1.0,1.0
torch-cpu,2,2,37,1,97773,,10,1.0,1.0
torch-cpu,2,3,7,1,96932,,10,1.0,1.0
torch-cpu,2,4,31,1,96711,,10,1.0,1.0
torch-cpu,2,5,45,1,95659,,10,1.0,1.0
torch-cpu,2,6,15,1,96089,,10,1.0,1.0
torch-cpu,2,7,12,1,96030,,10,1.0,1.0
torch-cpu,2,8,57,1,100719,,10,1.0,1.0
torch-cpu,2,9,25,1,96330,,10,1.0,1.0
torch-cpu,2,10,59,1,95869,,10,1.0,1.0
torch-cpu,2,11,19,1,95569,,10,1.0,1.0
torch-cpu,2,12,27,1,96371,,10,1.0,1.0
torch-cpu,2,13,17,1,95509,,10,1.0,1.0
torch-cpu,2,14,46,1,99987,,10,1.0,1.0
torch-cpu,2,15,40,1,103013,,10,1.0,1.0
torch-cpu,2,16,41,1,100337,,10,1.0,1.0
torch-cpu,2,17,4,1,100528,,10,1.0,1.0
torch-cpu,2,18,11,1,96671,,10,1.0,1.0
torch-cpu,2,19,23,1,96160,,10,1.0,1.0
torch-cpu,2,20,36,1,95820,,10,1.0,1.0
torch-cpu,2,21,44,1,96771,,10,1.0,1.0
torch-cpu,2,22,35,1,100799,,10,1.0,1.0
torch-cpu,2,23,39,1,98825,,10,1.0,1.0
torch-cpu,2,24,1,1,96992,,10,1.0,1.0
torch-cpu,2,25,2,1,96801,,10,1.0,1.0
torch-cpu,2,26,32,1,97663,,10,1.0,1.0
torch-cpu,2,27,60,1,96460,,10,1.0,1.0
torch-cpu,2,28,42,1,103093,,10,1.0,1.0
torch-cpu,2,29,47,1,97251,,10,1.0,1.0
torch-cpu,2,30,33,1,96640,,10,1.0,1.0
torch-cpu,2,31,63,1,96380,,10,1.0,1.0
torch-cpu,2,32,13,1,97052,,10,1.0,1.0
torch-cpu,2,33,28,1,96350,,10,1.0,1.0
torch-cpu,2,34,16,1,96290,,10,1.0,1.0
torch-cpu,2,35,58,1,105768,,10,1.0,1.0
torch-cpu,2,36,29,1,95809,,10,1.0,1.0
torch-cpu,2,37,24,1,95889,,10,1.0,1.0
torch-cpu,2,38,8,1,95048,,10,1.0,1.0
torch-cpu,2,39,62,1,94947,,10,1.0,1.0
torch-cpu,2,40,51,1,95378,,10,1.0,1.0
torch-cpu,2,41,55,1,95229,,10,1.0,1.0
torch-cpu,2,42,21,1,98193,,10,1.0,1.0
torch-cpu,2,43,61,1,95359,,10,1.0,1.0
torch-cpu,2,44,43,1,94938,,10,1.0,1.0
torch-cpu,2,45,0,1,95539,,10,1.0,1.0
torch-cpu,2,46,48,1,100108,,10,1.0,1.0
torch-cpu,2,47,14,1,96140,,10,1.0,1.0
torch-cpu,2,48,9,1,95398,,10,1.0,1.0
torch-cpu,2,49,20,1,100157,,10,1.0,1.0
torch-cpu,2,50,49,1,97773,,10,1.0,1.0
torch-cpu,2,51,54,1,95729,,10,1.0,1.0
torch-cpu,2,52,6,1,95639,,10,1.0,1.0
torch-cpu,2,53,52,1,96270,,10,1.0,1.0
torch-cpu,2,54,50,1,96340,,10,1.0,1.0
torch-cpu,2,55,56,1,103554,,10,1.0,1.0
torch-cpu,2,56,38,1,100678,,10,1.0,1.0
torch-cpu,2,57,34,1,96862,,10,1.0,1.0
torch-cpu,2,58,10,1,97402,,10,1.0,1.0
torch-cpu,2,59,26,1,97192,,10,1.0,1.0
torch-cpu,2,60,53,1,98154,,10,1.0,1.0
torch-cpu,2,61,18,1,96230,,10,1.0,1.0
torch-cpu,2,62,22,1,104756,,10,1.0,1.0
torch-cpu,2,63,30,1,98494,,10,1.0,1.0
