engine,run,batch_index,query_indices,query_count,completed_ns,device_resident_ns,k,recall_at_k,recall_at_10
numpy,2,45,0,1,14624254,,1,1.0,
numpy,2,46,48,1,14804495,,1,1.0,
numpy,2,47,14,1,14730713,,1,1.0,
numpy,2,48,9,1,14794279,,1,1.0,
numpy,2,49,20,1,14466397,,1,1.0,
numpy,2,50,49,1,14573729,,1,1.0,
numpy,2,51,54,1,14099105,,1,1.0,
numpy,2,52,6,1,14486878,,1,1.0,
numpy,2,53,52,1,14720398,,1,1.0,
numpy,2,54,50,1,14770373,,1,1.0,
numpy,2,55,56,1,14630383,,1,1.0,
numpy,2,56,38,1,14331445,,1,1.0,
numpy,2,57,34,1,13968229,,1,1.0,
numpy,2,58,10,1,13907809,,1,1.0,
numpy,2,59,26,1,13790092,,1,1.0,
numpy,2,60,53,1,14067969,,1,1.0,
numpy,2,61,18,1,13882872,,1,1.0,
numpy,2,62,22,1,13872026,,1,1.0,
numpy,2,63,30,1,13920187,,1,1.0,
