engine,run,batch_index,query_indices,query_count,completed_ns,device_resident_ns,k,recall_at_k,recall_at_10
torch-cuda,2,3,7,1,277870,237920,10,1.0,1.0
torch-cuda,2,4,31,1,273612,235423,10,1.0,1.0
torch-cuda,2,5,45,1,272169,233024,10,1.0,1.0
torch-cuda,2,6,15,1,275215,236704,10,1.0,1.0
torch-cuda,2,7,12,1,268743,230591,10,1.0,1.0
torch-cuda,2,8,57,1,269624,230015,10,1.0,1.0
torch-cuda,2,9,25,1,281476,242783,10,1.0,1.0
torch-cuda,2,10,59,1,269294,230527,10,1.0,1.0
torch-cuda,2,11,19,1,267420,229407,10,1.0,1.0
torch-cuda,2,12,27,1,275134,236192,10,1.0,1.0
torch-cuda,2,13,17,1,272691,230432,10,1.0,1.0
torch-cuda,2,14,46,1,272931,234080,10,1.0,1.0
torch-cuda,2,15,40,1,290153,248863,10,1.0,1.0
torch-cuda,2,16,41,1,269774,230719,10,1.0,1.0
torch-cuda,2,17,4,1,271297,232544,10,1.0,1.0
torch-cuda,2,18,11,1,277359,238240,10,1.0,1.0
torch-cuda,2,19,23,1,268211,229919,10,1.0,1.0
torch-cuda,2,20,36,1,272600,234751,10,1.0,1.0
torch-cuda,2,21,44,1,282899,240447,10,1.0,1.0
torch-cuda,2,22,35,1,267911,229984,10,1.0,1.0
torch-cuda,2,23,39,1,310881,271647,10,1.0,1.0
torch-cuda,2,24,1,1,317223,272960,10,1.0,1.0
torch-cuda,2,25,2,1,272309,233439,10,1.0,1.0
torch-cuda,2,26,32,1,269905,231647,10,1.0,1.0
torch-cuda,2,27,60,1,283982,245184,10,1.0,1.0
torch-cuda,2,28,42,1,273622,235648,10,1.0,1.0
torch-cuda,2,29,47,1,300852,259584,10,1.0,1.0
torch-cuda,2,30,33,1,273852,234880,10,1.0,1.0
torch-cuda,2,31,63,1,269224,231040,10,1.0,1.0
torch-cuda,2,32,13,1,272069,233728,10,1.0,1.0
torch-cuda,2,33,28,1,274854,232960,10,1.0,1.0
torch-cuda,2,34,16,1,269243,231104,10,1.0,1.0
torch-cuda,2,35,58,1,269274,230816,10,1.0,1.0
torch-cuda,2,36,29,1,277569,232960,10,1.0,1.0
torch-cuda,2,37,24,1,271167,232352,10,1.0,1.0
torch-cuda,2,38,8,1,271578,233119,10,1.0,1.0
torch-cuda,2,39,62,1,274503,232447,10,1.0,1.0
torch-cuda,2,40,51,1,267941,229824,10,1.0,1.0
torch-cuda,2,41,55,1,268542,230368,10,1.0,1.0
torch-cuda,2,42,21,1,275826,230943,10,1.0,1.0
torch-cuda,2,43,61,1,272610,234111,10,1.0,1.0
torch-cuda,2,44,43,1,281496,240032,10,1.0,1.0
torch-cuda,2,45,0,1,272870,233888,10,1.0,1.0
torch-cuda,2,46,48,1,269154,230847,10,1.0,1.0
torch-cuda,2,47,14,1,269854,231199,10,1.0,1.0
torch-cuda,2,48,9,1,272710,233952,10,1.0,1.0
torch-cuda,2,49,20,1,269805,231007,10,1.0,1.0
torch-cuda,2,50,49,1,283020,244576,10,1.0,1.0
torch-cuda,2,51,54,1,280995,242047,10,1.0,1.0
torch-cuda,2,52,6,1,282528,243808,10,1.0,1.0
torch-cuda,2,53,52,1,270215,231552,10,1.0,1.0
torch-cuda,2,54,50,1,273842,234592,10,1.0,1.0
torch-cuda,2,55,56,1,271628,232896,10,1.0,1.0
torch-cuda,2,56,38,1,278921,235264,10,1.0,1.0
torch-cuda,2,57,34,1,268893,229984,10,1.0,1.0
torch-cuda,2,58,10,1,268222,230304,10,1.0,1.0
torch-cuda,2,59,26,1,307585,267295,10,1.0,1.0
torch-cuda,2,60,53,1,274403,234911,10,1.0,1.0
torch-cuda,2,61,18,1,271468,232767,10,1.0,1.0
torch-cuda,2,62,22,1,276066,236128,10,1.0,1.0
torch-cuda,2,63,30,1,274383,234464,10,1.0,1.0
