engine,run,batch_index,query_indices,query_count,completed_ns,device_resident_ns,k,recall_at_k,recall_at_10
faiss-flat,1,46,43,1,26420,,10,1.0,1.0
faiss-flat,1,47,51,1,26730,,10,1.0,1.0
faiss-flat,1,48,48,1,27021,,10,1.0,1.0
faiss-flat,1,49,9,1,27030,,10,1.0,1.0
faiss-flat,1,50,19,1,26339,,10,1.0,1.0
faiss-flat,1,51,60,1,27061,,10,1.0,1.0
faiss-flat,1,52,23,1,28252,,10,1.0,1.0
faiss-flat,1,53,39,1,26960,,10,1.0,1.0
faiss-flat,1,54,28,1,27412,,10,1.0,1.0
faiss-flat,1,55,33,1,27021,,10,1.0,1.0
faiss-flat,1,56,37,1,27010,,10,1.0,1.0
faiss-flat,1,57,47,1,27010,,10,1.0,1.0
faiss-flat,1,58,25,1,27261,,10,1.0,1.0
faiss-flat,1,59,63,1,26890,,10,1.0,1.0
faiss-flat,1,60,17,1,27011,,10,1.0,1.0
faiss-flat,1,61,53,1,27030,,10,1.0,1.0
faiss-flat,1,62,21,1,29325,,10,1.0,1.0
faiss-flat,1,63,49,1,26850,,10,1.0,1.0
faiss-flat,2,0,3,1,28934,,10,1.0,1.0
faiss-flat,2,1,5,1,27312,,10,1.0,1.0
faiss-flat,2,2,37,1,26590,,10,1.0,1.0
faiss-flat,2,3,7,1,31319,,10,1.0,1.0
faiss-flat,2,4,31,1,31048,,10,1.0,1.0
faiss-flat,2,5,45,1,29315,,10,1.0,1.0
faiss-flat,2,6,15,1,26841,,10,1.0,1.0
faiss-flat,2,7,12,1,26499,,10,1.0,1.0
faiss-flat,2,8,57,1,26710,,10,1.0,1.0
faiss-flat,2,9,25,1,26970,,10,1.0,1.0
faiss-flat,2,10,59,1,27602,,10,1.0,1.0
faiss-flat,2,11,19,1,26549,,10,1.0,1.0
faiss-flat,2,12,27,1,26991,,10,1.0,1.0
faiss-flat,2,13,17,1,26881,,10,1.0,1.0
faiss-flat,2,14,46,1,27011,,10,1.0,1.0
faiss-flat,2,15,40,1,26650,,10,1.0,1.0
faiss-flat,2,16,41,1,27081,,10,1.0,1.0
faiss-flat,2,17,4,1,26340,,10,1.0,1.0
faiss-flat,2,18,11,1,26139,,10,1.0,1.0
faiss-flat,2,19,23,1,26610,,10,1.0,1.0
faiss-flat,2,20,36,1,27822,,10,1.0,1.0
faiss-flat,2,21,44,1,27361,,10,1.0,1.0
faiss-flat,2,22,35,1,26920,,10,1.0,1.0
faiss-flat,2,23,39,1,29154,,10,1.0,1.0
faiss-flat,2,24,1,1,26760,,10,1.0,1.0
faiss-flat,2,25,2,1,26409,,10,1.0,1.0
faiss-flat,2,26,32,1,26860,,10,1.0,1.0
faiss-flat,2,27,60,1,26971,,10,1.0,1.0
faiss-flat,2,28,42,1,27150,,10,1.0,1.0
faiss-flat,2,29,47,1,27171,,10,1.0,1.0
faiss-flat,2,30,33,1,26730,,10,1.0,1.0
faiss-flat,2,31,63,1,29816,,10,1.0,1.0
faiss-flat,2,32,13,1,27651,,10,1.0,1.0
faiss-flat,2,33,28,1,27001,,10,1.0,1.0
faiss-flat,2,34,16,1,27301,,10,1.0,1.0
faiss-flat,2,35,58,1,26991,,10,1.0,1.0
faiss-flat,2,36,29,1,28153,,10,1.0,1.0
faiss-flat,2,37,24,1,27301,,10,1.0,1.0
faiss-flat,2,38,8,1,26720,,10,1.0,1.0
faiss-flat,2,39,62,1,26971,,10,1.0,1.0
faiss-flat,2,40,51,1,26791,,10,1.0,1.0
faiss-flat,2,41,55,1,26559,,10,1.0,1.0
faiss-flat,2,42,21,1,26499,,10,1.0,1.0
faiss-flat,2,43,61,1,26430,,10,1.0,1.0
faiss-flat,2,44,43,1,26970,,10,1.0,1.0
faiss-flat,2,45,0,1,26700,,10,1.0,1.0
faiss-flat,2,46,48,1,27221,,10,1.0,1.0
faiss-flat,2,47,14,1,27351,,10,1.0,1.0
faiss-flat,2,48,9,1,27210,,10,1.0,1.0
faiss-flat,2,49,20,1,27451,,10,1.0,1.0
faiss-flat,2,50,49,1,26700,,10,1.0,1.0
faiss-flat,2,51,54,1,26810,,10,1.0,1.0
faiss-flat,2,52,6,1,26880,,10,1.0,1.0
faiss-flat,2,53,52,1,31348,,10,1.0,1.0
faiss-flat,2,54,50,1,26730,,10,1.0,1.0
faiss-flat,2,55,56,1,26890,,10,1.0,1.0
faiss-flat,2,56,38,1,26840,,10,1.0,1.0
faiss-flat,2,57,34,1,26329,,10,1.0,1.0
faiss-flat,2,58,10,1,26589,,10,1.0,1.0
faiss-flat,2,59,26,1,26981,,10,1.0,1.0
faiss-flat,2,60,53,1,27201,,10,1.0,1.0
faiss-flat,2,61,18,1,26970,,10,1.0,1.0
faiss-flat,2,62,22,1,26680,,10,1.0,1.0
faiss-flat,2,63,30,1,27411,,10,1.0,1.0
