run,batch_index,query_indices,query_count,batch_latency_ns,recall_at_10,result_ids
2,45,0,1,26092403,1.0,"[[""20929"", ""4473"", ""93341"", ""31166"", ""3805"", ""77795"", ""2029"", ""1703"", ""44508"", ""83012""]]"
2,46,48,1,25421779,1.0,"[[""406"", ""36493"", ""90294"", ""73779"", ""56550"", ""32941"", ""87044"", ""1285"", ""5701"", ""42917""]]"
2,47,14,1,24769569,1.0,"[[""49480"", ""84421"", ""9602"", ""56214"", ""76790"", ""68974"", ""64269"", ""3803"", ""11929"", ""25702""]]"
2,48,9,1,24782453,1.0,"[[""1873"", ""84280"", ""99218"", ""37318"", ""64485"", ""94337"", ""39296"", ""36890"", ""17021"", ""90293""]]"
2,49,20,1,25468446,1.0,"[[""271"", ""64926"", ""86652"", ""47478"", ""5441"", ""46857"", ""28400"", ""83211"", ""84421"", ""50249""]]"
2,50,49,1,25814213,1.0,"[[""27902"", ""2201"", ""39677"", ""387"", ""9236"", ""93582"", ""88883"", ""20349"", ""31363"", ""84030""]]"
2,51,54,1,25373729,1.0,"[[""787"", ""99030"", ""64624"", ""97092"", ""63956"", ""1873"", ""7977"", ""67"", ""64667"", ""51957""]]"
2,52,6,1,26357278,1.0,"[[""7353"", ""81291"", ""13065"", ""4137"", ""9406"", ""73016"", ""1443"", ""76702"", ""87563"", ""74405""]]"
2,53,52,1,24931953,1.0,"[[""1187"", ""8471"", ""83211"", ""92593"", ""1965"", ""9602"", ""7880"", ""75714"", ""45741"", ""5291""]]"
2,54,50,1,24933044,1.0,"[[""30382"", ""92357"", ""13257"", ""403"", ""68974"", ""21305"", ""84280"", ""77754"", ""94044"", ""27902""]]"
2,55,56,1,24269683,1.0,"[[""27534"", ""333"", ""89852"", ""7105"", ""469"", ""2311"", ""88485"", ""3687"", ""64269"", ""31390""]]"
2,56,38,1,25683848,1.0,"[[""76060"", ""83012"", ""463"", ""22811"", ""82117"", ""20349"", ""4109"", ""41101"", ""73170"", ""135""]]"
2,57,34,1,25537966,1.0,"[[""76437"", ""2311"", ""5129"", ""61609"", ""90750"", ""90293"", ""755"", ""63393"", ""1285"", ""50480""]]"
2,58,10,1,26057688,1.0,"[[""46857"", ""791"", ""58528"", ""14408"", ""443"", ""3361"", ""50"", ""4405"", ""61609"", ""49902""]]"
2,59,26,1,25337100,1.0,"[[""73779"", ""4093"", ""46866"", ""58405"", ""56557"", ""80624"", ""33385"", ""63393"", ""7353"", ""16962""]]"
2,60,53,1,24979070,1.0,"[[""42748"", ""48289"", ""75414"", ""25702"", ""30694"", ""2129"", ""58857"", ""63306"", ""87044"", ""97315""]]"
2,61,18,1,25452246,1.0,"[[""41210"", ""26241"", ""49152"", ""20825"", ""28965"", ""35445"", ""80283"", ""93173"", ""44497"", ""6621""]]"
2,62,22,1,25478424,1.0,"[[""229"", ""74739"", ""24929"", ""3"", ""21419"", ""87051"", ""60440"", ""24455"", ""425"", ""81233""]]"
2,63,30,1,24051636,1.0,"[[""58681"", ""71936"", ""30707"", ""17126"", ""68680"", ""72154"", ""8261"", ""3149"", ""5346"", ""92568""]]"
