engine,run,batch_index,query_indices,query_count,completed_ns,device_resident_ns,k,recall_at_k,recall_at_10
faiss-flat,1,30,6,1,27251,,10,1.0,1.0
faiss-flat,1,31,57,1,28484,,10,1.0,1.0
faiss-flat,1,32,8,1,28543,,10,1.0,1.0
faiss-flat,1,33,42,1,27011,,10,1.0,1.0
faiss-flat,1,34,1,1,27341,,10,1.0,1.0
faiss-flat,1,35,61,1,27011,,10,1.0,1.0
faiss-flat,1,36,62,1,29325,,10,1.0,1.0
faiss-flat,1,37,11,1,27351,,10,1.0,1.0
faiss-flat,1,38,20,1,27482,,10,1.0,1.0
faiss-flat,1,39,45,1,27371,,10,1.0,1.0
faiss-flat,1,40,5,1,27311,,10,1.0,1.0
faiss-flat,1,41,46,1,28213,,10,1.0,1.0
faiss-flat,1,42,56,1,27671,,10,1.0,1.0
faiss-flat,1,43,41,1,27211,,10,1.0,1.0
faiss-flat,1,44,44,1,26790,,10,1.0,1.0
faiss-flat,1,45,58,1,28093,,10,1.0,1.0
faiss-flat,1,46,43,1,26560,,10,1.0,1.0
faiss-flat,1,47,51,1,27181,,10,1.0,1.0
faiss-flat,1,48,48,1,30166,,10,1.0,1.0
faiss-flat,1,49,9,1,29144,,10,1.0,1.0
faiss-flat,1,50,19,1,32791,,10,1.0,1.0
faiss-flat,1,51,60,1,27091,,10,1.0,1.0
faiss-flat,1,52,23,1,34634,,10,1.0,1.0
faiss-flat,1,53,39,1,26970,,10,1.0,1.0
faiss-flat,1,54,28,1,28393,,10,1.0,1.0
faiss-flat,1,55,33,1,27562,,10,1.0,1.0
faiss-flat,1,56,37,1,27051,,10,1.0,1.0
faiss-flat,1,57,47,1,27191,,10,1.0,1.0
faiss-flat,1,58,25,1,27281,,10,1.0,1.0
faiss-flat,1,59,63,1,27061,,10,1.0,1.0
faiss-flat,1,60,17,1,27361,,10,1.0,1.0
faiss-flat,1,61,53,1,27682,,10,1.0,1.0
faiss-flat,1,62,21,1,27181,,10,1.0,1.0
faiss-flat,1,63,49,1,27041,,10,1.0,1.0
faiss-flat,2,0,3,1,29015,,10,1.0,1.0
faiss-flat,2,1,5,1,27421,,10,1.0,1.0
faiss-flat,2,2,37,1,28343,,10,1.0,1.0
faiss-flat,2,3,7,1,27661,,10,1.0,1.0
faiss-flat,2,4,31,1,27641,,10,1.0,1.0
faiss-flat,2,5,45,1,28524,,10,1.0,1.0
faiss-flat,2,6,15,1,27432,,10,1.0,1.0
faiss-flat,2,7,12,1,27502,,10,1.0,1.0
faiss-flat,2,8,57,1,26941,,10,1.0,1.0
faiss-flat,2,9,25,1,27170,,10,1.0,1.0
faiss-flat,2,10,59,1,27101,,10,1.0,1.0
faiss-flat,2,11,19,1,27822,,10,1.0,1.0
faiss-flat,2,12,27,1,27521,,10,1.0,1.0
faiss-flat,2,13,17,1,26881,,10,1.0,1.0
faiss-flat,2,14,46,1,27571,,10,1.0,1.0
faiss-flat,2,15,40,1,31439,,10,1.0,1.0
faiss-flat,2,16,41,1,27642,,10,1.0,1.0
faiss-flat,2,17,4,1,27040,,10,1.0,1.0
faiss-flat,2,18,11,1,27111,,10,1.0,1.0
faiss-flat,2,19,23,1,27432,,10,1.0,1.0
faiss-flat,2,20,36,1,27772,,10,1.0,1.0
faiss-flat,2,21,44,1,33132,,10,1.0,1.0
faiss-flat,2,22,35,1,29656,,10,1.0,1.0
faiss-flat,2,23,39,1,27031,,10,1.0,1.0
faiss-flat,2,24,1,1,27442,,10,1.0,1.0
faiss-flat,2,25,2,1,27481,,10,1.0,1.0
faiss-flat,2,26,32,1,28043,,10,1.0,1.0
faiss-flat,2,27,60,1,27041,,10,1.0,1.0
faiss-flat,2,28,42,1,27702,,10,1.0,1.0
faiss-flat,2,29,47,1,27331,,10,1.0,1.0
faiss-flat,2,30,33,1,27241,,10,1.0,1.0
faiss-flat,2,31,63,1,27251,,10,1.0,1.0
faiss-flat,2,32,13,1,27892,,10,1.0,1.0
faiss-flat,2,33,28,1,27531,,10,1.0,1.0
faiss-flat,2,34,16,1,27402,,10,1.0,1.0
faiss-flat,2,35,58,1,27110,,10,1.0,1.0
faiss-flat,2,36,29,1,33693,,10,1.0,1.0
faiss-flat,2,37,24,1,27532,,10,1.0,1.0
faiss-flat,2,38,8,1,28634,,10,1.0,1.0
faiss-flat,2,39,62,1,27361,,10,1.0,1.0
faiss-flat,2,40,51,1,27721,,10,1.0,1.0
faiss-flat,2,41,55,1,26840,,10,1.0,1.0
faiss-flat,2,42,21,1,26700,,10,1.0,1.0
faiss-flat,2,43,61,1,29906,,10,1.0,1.0
faiss-flat,2,44,43,1,28213,,10,1.0,1.0
faiss-flat,2,45,0,1,31368,,10,1.0,1.0
faiss-flat,2,46,48,1,27191,,10,1.0,1.0
faiss-flat,2,47,14,1,27471,,10,1.0,1.0
faiss-flat,2,48,9,1,27150,,10,1.0,1.0
faiss-flat,2,49,20,1,27432,,10,1.0,1.0
faiss-flat,2,50,49,1,27191,,10,1.0,1.0
faiss-flat,2,51,54,1,26991,,10,1.0,1.0
faiss-flat,2,52,6,1,26920,,10,1.0,1.0
faiss-flat,2,53,52,1,27281,,10,1.0,1.0
faiss-flat,2,54,50,1,27622,,10,1.0,1.0
faiss-flat,2,55,56,1,28955,,10,1.0,1.0
faiss-flat,2,56,38,1,27582,,10,1.0,1.0
faiss-flat,2,57,34,1,27361,,10,1.0,1.0
faiss-flat,2,58,10,1,27101,,10,1.0,1.0
faiss-flat,2,59,26,1,27251,,10,1.0,1.0
faiss-flat,2,60,53,1,27201,,10,1.0,1.0
faiss-flat,2,61,18,1,26900,,10,1.0,1.0
faiss-flat,2,62,22,1,27652,,10,1.0,1.0
faiss-flat,2,63,30,1,26860,,10,1.0,1.0
